summary_scope,final_execution_bucket,production_governance_status,final_recommendation,execution_verdict,production_governance_best_evidence_tier,rows_total,base_actionable_rows,final_actionable_rows,bet_rows,lean_play_rows,avg_selection_score,avg_primary_edge,avg_production_governance_rule_count,avg_production_governance_premium_rule_count,avg_production_governance_standard_rule_count,avg_production_governance_generic_rule_count
overall,,,,,,26,24,12,12,0,84.8954,0.152619,11.0,7.0,4.0,0.0
by_final_execution_bucket,APPROVED_PREMIUM,,,,,12,12,12,12,0,84.5958,0.173036,17.5833,11.9167,5.6667,0.0
by_final_execution_bucket,BLOCKED,,,,,1,0,0,0,0,80.68,-0.008946,0.0,0.0,0.0,0.0
by_final_execution_bucket,DOWNGRADED,,,,,12,12,0,0,0,85.1242,0.145666,6.25,3.25,3.0,0.0
by_final_execution_bucket,WATCH,,,,,1,0,0,0,0,89.96,,0.0,0.0,0.0,0.0
by_bucket_and_governance_status,APPROVED_PREMIUM,APPROVED_BY_PREMIUM_PROMOTED_RULE,,,,12,12,12,12,0,84.5958,0.173036,17.5833,11.9167,5.6667,0.0
by_bucket_and_governance_status,BLOCKED,NON_ACTIONABLE_NO_PROMOTED_RULE_MATCH,,,,1,0,0,0,0,80.68,-0.008946,0.0,0.0,0.0,0.0
by_bucket_and_governance_status,DOWNGRADED,APPROVED_BY_PREMIUM_PROMOTED_RULE,,,,3,3,0,0,0,84.96,0.361201,25.0,13.0,12.0,0.0
by_bucket_and_governance_status,DOWNGRADED,DOWNGRADED_NO_PROMOTED_RULE_MATCH,,,,9,9,0,0,0,85.1789,0.073821,0.0,0.0,0.0,0.0
by_bucket_and_governance_status,WATCH,NON_ACTIONABLE_NO_PROMOTED_RULE_MATCH,,,,1,0,0,0,0,89.96,,0.0,0.0,0.0,0.0
by_bucket_and_final_recommendation,APPROVED_PREMIUM,,BET,,,12,12,12,12,0,84.5958,0.173036,17.5833,11.9167,5.6667,0.0
by_bucket_and_final_recommendation,BLOCKED,,NO_BET,,,1,0,0,0,0,80.68,-0.008946,0.0,0.0,0.0,0.0
by_bucket_and_final_recommendation,DOWNGRADED,,WATCH,,,12,12,0,0,0,85.1242,0.145666,6.25,3.25,3.0,0.0
by_bucket_and_final_recommendation,WATCH,,MODEL_ONLY,,,1,0,0,0,0,89.96,,0.0,0.0,0.0,0.0
by_bucket_and_execution_verdict,APPROVED_PREMIUM,,,CORE_SHORTLIST,,1,1,1,1,0,91.92,0.194705,25.0,13.0,12.0,0.0
by_bucket_and_execution_verdict,APPROVED_PREMIUM,,,TOP_CORE,,2,2,2,2,0,96.49,0.163041,17.5,12.5,5.0,0.0
by_bucket_and_execution_verdict,APPROVED_PREMIUM,,,WATCH,,9,9,9,9,0,81.1389,0.172849,16.7778,11.6667,5.1111,0.0
by_bucket_and_execution_verdict,BLOCKED,,,NO_BET,,1,0,0,0,0,80.68,-0.008946,0.0,0.0,0.0,0.0
by_bucket_and_execution_verdict,DOWNGRADED,,,WATCH,,12,12,0,0,0,85.1242,0.145666,6.25,3.25,3.0,0.0
by_bucket_and_execution_verdict,WATCH,,,WATCH,,1,0,0,0,0,89.96,,0.0,0.0,0.0,0.0
by_bucket_and_best_evidence_tier,APPROVED_PREMIUM,,,,PREMIUM_EVIDENCE,12,12,12,12,0,84.5958,0.173036,17.5833,11.9167,5.6667,0.0
by_bucket_and_best_evidence_tier,BLOCKED,,,,,1,0,0,0,0,80.68,-0.008946,0.0,0.0,0.0,0.0
by_bucket_and_best_evidence_tier,DOWNGRADED,,,,PREMIUM_EVIDENCE,3,3,0,0,0,84.96,0.361201,25.0,13.0,12.0,0.0
by_bucket_and_best_evidence_tier,DOWNGRADED,,,,,9,9,0,0,0,85.1789,0.073821,0.0,0.0,0.0,0.0
by_bucket_and_best_evidence_tier,WATCH,,,,,1,0,0,0,0,89.96,,0.0,0.0,0.0,0.0
