date,timezone,api_fixtures,local_date_fixtures,upcoming_fixtures,filtered_rows,scored_rows,shortlist_rows,deep_rows,approved_premium_rows,approved_standard_rows,approved_rows,competition_shortlist_rows,competition_top_rows,downgraded_rows,blocked_rows,watch_rows,snapshot_dir,run_finished_at
2026-07-26,Atlantic/Canary,480,480,365,40,40,26,26,12,0,12,1,1,12,1,1,/home/runner/work/vsigma/vsigma/data/processed/today/2026-07-26,2026-07-26T10:04:59.794423+00:00
