target_date,generated_at,registry_rules,rows_reviewed,in_sample_rows,out_of_sample_rows,pending_rows,evaluated_rows,oos_evaluated_rows,oos_hit_rows,oos_miss_rows,oos_void_rows,oos_hit_rate_pct,oos_hit_or_void_rate_pct,oos_class_counts,oos_outcome_counts,rule_market_counts,activation_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-06-19,2026-06-19T12:52:59+01:00,48,567,0,87,480,87,87,71,16,0,81.6,81.6,PENDING_RESULT=480; OUT_OF_SAMPLE=87,PENDING_RESULT=480; HIT=71; MISS=16,OVER_1_5=269; API_DNB=109; API_DOUBLE_CHANCE=109; UNDER_3_5=80,NO_RULE_ACTIVATION_PERMISSION=567,NO_PICK_PERMISSION=567,NO_STAKE_PERMISSION=567,Collect future OUT_OF_SAMPLE rows. No rule activation before sufficient out-of-sample sample size.,NO,NO
