target_date,generated_at,executor_status,policy_rows_reviewed,rows_selected,rows_executed,rows_dry_run,rows_success_any,rows_failed_all,scoring_allowed_rows,coverage_probe_rows,diagnostic_only_rows,endpoint_success_counts,endpoint_failure_counts,external_calls_allowed,external_calls_executed,auto_apply,production_change
2026-06-19,2026-06-19T12:48:53+01:00,EXECUTION_COMPLETE,103,103,103,0,103,0,79,0,24,fixture_detail=103; predictions=79; odds=49; events=16; lineups=3; statistics=1,statistics=78; lineups=76; events=63; odds=30,YES_MAX_COVERAGE_POLICY,YES_LOGGED_EXECUTION,NO,NO
