target_date,generated_at,fixture_id,home_team,away_team,league,country,api_league_id,api_season,fixture_date_utc,fixture_status,venue_name,home_team_id,away_team_id,downstream_use,executor_status,scoring_eligibility_after_execution,fixture_detail_available,predictions_available,odds_available,events_available,statistics_available,lineups_available,prediction_winner_name,prediction_advice,pred_home_total_pct,pred_away_total_pct,pred_home_form_pct,pred_away_form_pct,pred_home_att_pct,pred_away_att_pct,pred_home_def_pct,pred_away_def_pct,match_winner_home_odd,match_winner_draw_odd,match_winner_away_odd,over_1_5_odd,under_1_5_odd,over_2_5_odd,under_2_5_odd,over_3_5_odd,under_3_5_odd,market_signal_summary,scored_candidate_status,normal_gate_requirement,pick_permission,stake_permission,source_guard,auto_apply,production_change
2026-06-19,2026-06-19T17:22:33+01:00,1525899,Naftan,Baranovichi,Premier League,Belarus,116,2026,2026-06-19T15:00:00+00:00,2H,Atlant Stadium,750,3383,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,NO,YES,NO,NO,Baranovichi,Double chance : draw or Baranovichi,33.4,66.6,9,91,17,83,38,62,,,,,,,,,,prediction_winner=Baranovichi | pred_total_home_away=33.4/66.6,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-19,2026-06-19T17:22:33+01:00,1529745,Babrungas,Be1 NFA,1 Lyga,Lithuania,361,2026,2026-06-19T15:00:00+00:00,2H,,14382,16747,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,YES,NO,NO,Babrungas,Combo Double chance : Babrungas or draw and -3.5 goals,57.8,42.2,48,52,41,59,67,33,1.95,3.40,3.20,2.35,1.44,1.65,2.00,,,prediction_winner=Babrungas | pred_total_home_away=57.8/42.2 | 1x2=1.95/3.40/3.20 | ou2.5=1.65/2.00,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-19,2026-06-19T17:22:33+01:00,1548697,Levski Sofia,Akademik Svishtov,Friendlies Clubs,World,667,2026,2026-06-19T15:00:00+00:00,2H,,646,8518,COVERAGE_GATE_ONLY,EXECUTED_WITH_DATA,NO_COVERAGE_GATE_ONLY,YES,NO,NO,YES,NO,NO,,,,,,,,,,,,,,,,,,,,,COVERAGE_ONLY_NO_SCORING,Coverage-only row cannot feed scoring.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-19,2026-06-19T17:22:33+01:00,1554471,Liptovský Mikuláš,Baník Lehota p.Vtáčnikom,Friendlies Clubs,World,667,2026,2026-06-19T15:00:00+00:00,2H,,10536,14942,COVERAGE_GATE_ONLY,EXECUTED_WITH_DATA,NO_COVERAGE_GATE_ONLY,YES,NO,NO,YES,NO,NO,,,,,,,,,,,,,,,,,,,,,COVERAGE_ONLY_NO_SCORING,Coverage-only row cannot feed scoring.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-19,2026-06-19T17:22:33+01:00,1554473,Grazer AK,Gyori ETO FC,Friendlies Clubs,World,667,2026,2026-06-19T15:30:00+00:00,HT,,4256,2402,COVERAGE_GATE_ONLY,EXECUTED_WITH_DATA,NO_COVERAGE_GATE_ONLY,YES,NO,NO,YES,NO,NO,,,,,,,,,,,,,,,,,,,,,COVERAGE_ONLY_NO_SCORING,Coverage-only row cannot feed scoring.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-19,2026-06-19T17:22:33+01:00,1496997,Hinna,Brodd,3. Division - Girone 4,Norway,777,2026,2026-06-19T16:00:00+00:00,1H,,6997,6971,DIAGNOSTIC_ONLY_NO_SCORING,EXECUTED_WITH_DATA,NO_DIAGNOSTIC_ONLY,YES,NO,NO,NO,NO,NO,,,,,,,,,,,,,,,,,,,,,DIAGNOSTIC_ONLY_NO_SCORING,Diagnostic-only row cannot feed scoring.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-19,2026-06-19T17:22:33+01:00,1553788,Al Fahaheel,Kazma,Premier League,Kuwait,330,2025,2026-06-19T16:05:00+00:00,1H,,3533,3540,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Kazma,Double chance : draw or Kazma,44.8,55.2,33,67,33,67,38,62,3.85,3.55,1.82,2.00,1.73,1.80,1.95,2.95,1.36,prediction_winner=Kazma | pred_total_home_away=44.8/55.2 | 1x2=3.85/3.55/1.82 | ou2.5=1.80/1.95,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-19,2026-06-19T17:22:33+01:00,1529747,Garliava,Transinvest 2,1 Lyga,Lithuania,361,2026,2026-06-19T16:30:00+00:00,NS,Garliavos Adomo Mitkaus mokyklos stadionas,16674,27557,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Garliava,Winner : Garliava,72.8,27.5,63,38,75,25,69,31,1.25,5.00,7.80,1.95,1.65,,,2.00,1.65,prediction_winner=Garliava | pred_total_home_away=72.8/27.5 | 1x2=1.25/5.00/7.80,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-19,2026-06-19T17:22:33+01:00,1495868,Ranheim,Lyn,1. Division,Norway,104,2026,2026-06-19T17:00:00+00:00,NS,EXTRA Arena,322,7006,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,Ranheim,Winner : Ranheim,51.0,49.2,64,36,92,8,43,57,1.67,4.10,3.90,1.55,2.30,1.36,2.95,1.93,1.80,prediction_winner=Ranheim | pred_total_home_away=51.0/49.2 | 1x2=1.67/4.10/3.90 | ou2.5=1.36/2.95,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
2026-06-19,2026-06-19T17:22:33+01:00,1506488,Vikingur Gota,KI Klaksvik,Meistaradeildin,Faroe-Islands,367,2026,2026-06-19T17:30:00+00:00,NS,,580,701,SCORING_ALLOWED_WITH_NORMAL_GATES,EXECUTED_WITH_DATA,YES_PENDING_NORMAL_GATES,YES,YES,YES,NO,NO,NO,KI Klaksvik,Double chance : draw or KI Klaksvik,35.6,64.4,46,54,41,59,45,55,4.40,3.60,1.68,2.05,1.70,1.85,1.85,3.20,1.30,prediction_winner=KI Klaksvik | pred_total_home_away=35.6/64.4 | 1x2=4.40/3.60/1.68 | ou2.5=1.85/1.85,API_ENRICHED_SCORING_READY_PENDING_GATES,Requires normal scoring/promotion gates; no pick permission.,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,API_ENRICHED_SCORED_CANDIDATES_V1_NO_AUTO_APPLY,NO,NO
