target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-06-19,2026-06-19T12:48:49+01:00,LOCAL_RAW_CANDIDATES_FOUND,2000,107,3,"Review accepted rows, then feed normal scoring gates.",NO,NO
