target_date,generated_at,fixture_id,home_team,away_team,league,country,fixture_status,result_status,home_goals,away_goals,actual_result,prediction_winner,predicted_side,candidate_signal_score,candidate_signal_band,review_priority,market_signal_summary,api_1x2_result,api_double_chance_result,api_dnb_result,over_1_5_result,over_2_5_result,under_3_5_result,btts_result,accuracy_bucket,evaluation_note,canonical_board_permission,pick_permission,stake_permission,auto_apply,production_change
2026-06-19,2026-06-19T12:52:40+01:00,1496997,Hinna,Brodd,3. Division - Girone 4,Norway,NS,PENDING_RESULT,,,UNKNOWN,Brodd,AWAY,70,MEDIUM_SIGNAL_REVIEW,P2_MANUAL_REVIEW,prediction_winner=Brodd | pred_total_home_away=34.2/65.8,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1553788,Al Fahaheel,Kazma,Premier League,Kuwait,NS,PENDING_RESULT,,,UNKNOWN,Kazma,AWAY,70,MEDIUM_SIGNAL_REVIEW,P2_MANUAL_REVIEW,prediction_winner=Kazma | pred_total_home_away=44.8/55.2 | 1x2=3.85/3.55/1.82 | ou2.5=1.77/2.00,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1529747,Garliava,Transinvest 2,1 Lyga,Lithuania,NS,PENDING_RESULT,,,UNKNOWN,Garliava,HOME,90,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=Garliava | pred_total_home_away=72.8/27.5 | 1x2=1.25/5.00/7.80,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1495868,Ranheim,Lyn,1. Division,Norway,NS,PENDING_RESULT,,,UNKNOWN,Ranheim,HOME,57,MEDIUM_SIGNAL_REVIEW,P2_MANUAL_REVIEW,prediction_winner=Ranheim | pred_total_home_away=51.0/49.2 | 1x2=1.57/4.20/4.33 | ou2.5=1.36/2.90,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1506488,Vikingur Gota,KI Klaksvik,Meistaradeildin,Faroe-Islands,NS,PENDING_RESULT,,,UNKNOWN,KI Klaksvik,AWAY,98,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=KI Klaksvik | pred_total_home_away=35.6/64.4 | 1x2=4.20/3.60/1.70 | ou2.5=1.80/1.93,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1553787,Al Salmiyah,Al Kuwait,Premier League,Kuwait,NS,PENDING_RESULT,,,UNKNOWN,Al Kuwait,AWAY,100,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=Al Kuwait | pred_total_home_away=27.3/72.7 | 1x2=6.00/4.10/1.47 | ou2.5=1.70/2.10,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1543623,Leonico,Jacobina,Baiano - 2,Brazil,NS,PENDING_RESULT,,,UNKNOWN,Jacobina,AWAY,70,MEDIUM_SIGNAL_REVIEW,P2_MANUAL_REVIEW,prediction_winner=Jacobina | pred_total_home_away=34.0/66.0,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1553049,ADT,Alianza Universidad,Copa De La Liga,Peru,NS,PENDING_RESULT,,,UNKNOWN,Alianza Universidad,AWAY,67,MEDIUM_SIGNAL_REVIEW,P2_MANUAL_REVIEW,prediction_winner=Alianza Universidad | pred_total_home_away=46.0/54.3 | 1x2=1.57/3.95/4.80 | ou2.5=1.62/2.20,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1549937,Estrella de Berisso,Defensores Glew,Torneo Promocional Amateur,Argentina,NS,PENDING_RESULT,,,UNKNOWN,Estrella de Berisso,HOME,59,MEDIUM_SIGNAL_REVIEW,P2_MANUAL_REVIEW,prediction_winner=Estrella de Berisso | pred_total_home_away=48.6/51.4 | 1x2=2.50/2.70/2.70 | ou2.5=11.00/1.04,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1492717,Drogheda United,Shelbourne,Premier Division,Ireland,NS,PENDING_RESULT,,,UNKNOWN,Shelbourne,AWAY,85,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=Shelbourne | pred_total_home_away=39.8/60.2 | 1x2=3.80/3.50/1.92 | ou2.5=1.95/1.83,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1492718,Galway United,Derry City,Premier Division,Ireland,NS,PENDING_RESULT,,,UNKNOWN,Derry City,AWAY,76,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=Derry City | pred_total_home_away=43.0/57.0 | 1x2=3.05/3.25/2.30 | ou2.5=2.05/1.75,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1492719,St Patrick's Athl.,Sligo Rovers,Premier Division,Ireland,NS,PENDING_RESULT,,,UNKNOWN,St Patrick's Athl.,HOME,100,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=St Patrick's Athl. | pred_total_home_away=73.0/27.0 | 1x2=1.26/5.00/13.50 | ou2.5=1.70/2.10,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1492720,Waterford,Shamrock Rovers,Premier Division,Ireland,NS,PENDING_RESULT,,,UNKNOWN,Shamrock Rovers,AWAY,80,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=Shamrock Rovers | pred_total_home_away=41.5/58.5 | 1x2=5.00/3.90/1.63 | ou2.5=1.70/2.10,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1492915,Athlone Town,Wexford,First Division,Ireland,NS,PENDING_RESULT,,,UNKNOWN,Wexford,AWAY,77,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=Wexford | pred_total_home_away=42.6/57.4 | 1x2=2.52/3.35/2.68 | ou2.5=1.93/1.85,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1492916,Bray Wanderers,Longford Town,First Division,Ireland,NS,PENDING_RESULT,,,UNKNOWN,Bray Wanderers,HOME,76,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=Bray Wanderers | pred_total_home_away=57.0/43.0 | 1x2=1.70/3.80/4.55 | ou2.5=1.80/2.00,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1492917,Cobh Ramblers,Finn Harps,First Division,Ireland,NS,PENDING_RESULT,,,UNKNOWN,Cobh Ramblers,HOME,100,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=Cobh Ramblers | pred_total_home_away=72.0/28.0 | 1x2=1.56/3.95/5.75 | ou2.5=1.73/2.10,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1492918,Cork City,Treaty United,First Division,Ireland,NS,PENDING_RESULT,,,UNKNOWN,Cork City,HOME,100,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=Cork City | pred_total_home_away=75.4/24.6 | 1x2=1.28/5.20/10.25 | ou2.5=1.55/2.40,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1492919,UCD,Kerry,First Division,Ireland,NS,PENDING_RESULT,,,UNKNOWN,UCD,HOME,90,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=UCD | pred_total_home_away=61.8/38.2 | 1x2=1.72/3.65/4.65 | ou2.5=1.85/1.90,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1553786,Al Arabi,Al Qadsia,Premier League,Kuwait,NS,PENDING_RESULT,,,UNKNOWN,Al Arabi,HOME,64,MEDIUM_SIGNAL_REVIEW,P2_MANUAL_REVIEW,prediction_winner=Al Arabi | pred_total_home_away=53.0/47.0 | 1x2=2.18/3.20/3.15 | ou2.5=2.10/1.70,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1489391,USA,Australia,World Cup,World,NS,PENDING_RESULT,,,UNKNOWN,USA,HOME,88,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=USA | pred_total_home_away=61.3/38.7 | 1x2=1.60/4.20/4.80 | ou2.5=1.57/2.05,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1492716,Bohemians,Dundalk,Premier Division,Ireland,NS,PENDING_RESULT,,,UNKNOWN,Bohemians,HOME,64,MEDIUM_SIGNAL_REVIEW,P2_MANUAL_REVIEW,prediction_winner=Bohemians | pred_total_home_away=53.0/47.0 | 1x2=1.90/3.70/3.65 | ou2.5=1.70/2.10,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1550673,Sabadell,Zamora,Primera División RFEF - Play Offs,Spain,NS,PENDING_RESULT,,,UNKNOWN,Zamora,AWAY,82,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=Zamora | pred_total_home_away=41.0/59.0 | 1x2=1.62/3.55/5.00 | ou2.5=1.95/1.77,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1514209,Njardvik,Leiknir R.,1. Deild,Iceland,NS,PENDING_RESULT,,,UNKNOWN,Njardvik,HOME,70,MEDIUM_SIGNAL_REVIEW,P2_MANUAL_REVIEW,prediction_winner=Njardvik | pred_total_home_away=55.0/45.0 | 1x2=1.44/4.33/5.80 | ou2.5=1.48/2.55,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1553050,Alianza Atletico,Cesar Vallejo,Copa De La Liga,Peru,NS,PENDING_RESULT,,,UNKNOWN,Alianza Atletico,HOME,90,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=Alianza Atletico | pred_total_home_away=61.7/38.3 | 1x2=1.67/3.40/4.80 | ou2.5=2.05/1.70,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1553716,Miramar,Sportivo Huracan,Segunda División,Uruguay,NS,PENDING_RESULT,,,UNKNOWN,Miramar,HOME,67,MEDIUM_SIGNAL_REVIEW,P2_MANUAL_REVIEW,prediction_winner=Miramar | pred_total_home_away=54.3/45.7 | 1x2=2.45/3.25/2.60 | ou2.5=1.95/1.77,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1545385,Real Potosí,Gualberto Villarroel SJ,Primera División,Bolivia,PST,PENDING_RESULT,,,UNKNOWN,Real Potosí,HOME,70,MEDIUM_SIGNAL_REVIEW,P2_MANUAL_REVIEW,prediction_winner=Real Potosí | pred_total_home_away=67.8/32.3,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1489390,Scotland,Morocco,World Cup,World,NS,PENDING_RESULT,,,UNKNOWN,Scotland,HOME,92,HIGH_SIGNAL_REVIEW,P1_MANUAL_REVIEW,prediction_winner=Scotland | pred_total_home_away=62.5/37.5 | 1x2=5.40/3.50/1.68 | ou2.5=5.80/1.10,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-19,2026-06-19T12:52:40+01:00,1499479,Ituzaingó,Liniers,Primera B Metropolitana,Argentina,NS,PENDING_RESULT,,,UNKNOWN,Liniers,AWAY,65,MEDIUM_SIGNAL_REVIEW,P2_MANUAL_REVIEW,prediction_winner=Liniers | pred_total_home_away=46.7/53.5 | 1x2=3.20/2.90/2.25 | ou2.5=2.85/1.38,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,PENDING_RESULT,"Postmatch evaluation only. This ledger cannot create picks, stake, or canonical board permission.",NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
