target_date,generated_at,source_rows_reviewed,adapter_rows_written,adapter_promoted_review_only_rows,adapter_blocked_rows,adapter_status_counts,allowed_downstream_use_counts,pick_permission_counts,stake_permission_counts,auto_apply,production_change
2026-06-19,2026-06-19T17:22:33+01:00,103,103,45,58,API_ENRICHED_PROMOTION_REVIEW_READY=45; ADAPTER_BLOCKED_NOT_READY=36; ADAPTER_BLOCKED_WEAK_SIGNAL=22,NO_DOWNSTREAM_USE=58; SCORING_REVIEW_ONLY_WITH_NORMAL_GATES=45,NO_PICK_PERMISSION=103,NO_STAKE_PERMISSION=103,NO,NO
