target_date,fixture_id,league,country,home_team,away_team,team_side,source_name,source_url,probable_xi,notes
2026-07-09,1554369,,,ML Vitebsk,Universitatea Craiova,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554369,,,ML Vitebsk,Universitatea Craiova,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554369,,,ML Vitebsk,Universitatea Craiova,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554369,,,ML Vitebsk,Universitatea Craiova,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554369,,,ML Vitebsk,Universitatea Craiova,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554369,,,ML Vitebsk,Universitatea Craiova,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554369,,,ML Vitebsk,Universitatea Craiova,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554369,,,ML Vitebsk,Universitatea Craiova,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554369,,,ML Vitebsk,Universitatea Craiova,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554369,,,ML Vitebsk,Universitatea Craiova,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554370,,,Petrocub,Egnatia Rrogozhinë,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554370,,,Petrocub,Egnatia Rrogozhinë,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554370,,,Petrocub,Egnatia Rrogozhinë,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554370,,,Petrocub,Egnatia Rrogozhinë,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554370,,,Petrocub,Egnatia Rrogozhinë,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554370,,,Petrocub,Egnatia Rrogozhinë,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554370,,,Petrocub,Egnatia Rrogozhinë,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554370,,,Petrocub,Egnatia Rrogozhinë,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554370,,,Petrocub,Egnatia Rrogozhinë,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554370,,,Petrocub,Egnatia Rrogozhinë,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554414,,,Zira,Torpedo Kutaisi,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554414,,,Zira,Torpedo Kutaisi,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554414,,,Zira,Torpedo Kutaisi,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554414,,,Zira,Torpedo Kutaisi,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554414,,,Zira,Torpedo Kutaisi,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554414,,,Zira,Torpedo Kutaisi,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554414,,,Zira,Torpedo Kutaisi,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554414,,,Zira,Torpedo Kutaisi,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554414,,,Zira,Torpedo Kutaisi,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-07-09,1554414,,,Zira,Torpedo Kutaisi,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
