fixture_id,home_team,away_team,tie_state_label,market_family_hint,vsigma_pre_score,vsigma_priority,tie_adjustment_note
1554390,Alashkert,Yelimay Semey,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554406,Atlètic Club d'Escaldes,Mornar,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554391,Bohemians,St Joseph S Fc,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554392,Caernarfon Town,FC Levadia Tallinn,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554396,Dila,Virtus,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554398,Dinamo Minsk,Sileks,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554397,Dinamo Tirana,FC Astana,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554399,Europa,Shkendija,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554394,FK Liepaja,Dečić,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554400,FK Sarajevo,Inter Turku,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554401,Glentoran,Rīgas FS,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554402,Hegelmann Litauen,Paide,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554403,Kalju Nomme,Linfield,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554404,Marsaxlokk,Pyunik Yerevan,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554407,NSI Runavik,Hamrun Spartans,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554408,Penybont,FC Santa Coloma,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554409,Petrovac,FK Zalgiris Vilnius,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554412,Stjarnan,Vikingur Gota,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554405,US Mondorf-les-bains,Dinamo Tbilisi,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554411,Velež,Milsami Orhei,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554413,Vllaznia Shkodër,Malisheva,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554441,CSKA Sofia,Derry City,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554442,Dynamo Kyiv,Universitatea Cluj,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554443,HNK Hajduk Split,Žilina,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554444,Qarabag,Vestri,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554445,Sheriff Tiraspol,Aluminij,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
1554446,Vojvodina,Ferencvarosi TC,,UNDER_OR_TEAM_TOTAL_UNDER_CHECK,38.5,NO_DATA_BLOCKED,
