target_date,generated_at,dispatch_rank,route_rank,route_decision,gate_status,fixture_id,home_team,away_team,market_primary,dispatch_status,dispatch_allowed,dispatch_reason,manual_command,safe_execution_phase,auto_run,production_change,guardrail_status
2026-06-10,2026-06-10T13:39:22+01:00,1,1,WAIT_FOR_PRELOCK_WINDOW,TIME_GATE_CLOSED,1548054,Almeria,Castellón,OVER_2_5,WAIT_TIME_GATE,NO,PRELOCK time gate is not open yet.,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-06-09 --timezone Atlantic/Canary --mode prelock --window-minutes 90,wait_prelock_window,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
2026-06-10,2026-06-10T13:39:22+01:00,2,2,WAIT_FOR_POST_RESULTS,POST_RESULTS_REQUIRED,,,,UNKNOWN,WAIT_POST_RESULTS,NO,Post-result command is not safe until fixtures are finished.,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-06-09 --timezone Atlantic/Canary --mode post,post_results,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
2026-06-10,2026-06-10T13:39:22+01:00,3,3,WAIT_FOR_POST_RESULTS,POST_RESULTS_REQUIRED,1548054,Almeria,Castellón,OVER_2_5,WAIT_POST_RESULTS,NO,Post-result command is not safe until fixtures are finished.,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-06-09 --timezone Atlantic/Canary --mode post,post_results,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
2026-06-10,2026-06-10T13:39:22+01:00,4,4,REBUILD_AFTER_POST,DEPENDENCY_WAIT_POST,,,,UNKNOWN,WAIT_POST_DEPENDENCY,NO,Learning rebuild depends on post-result labeling first.,.\.venv\Scripts\python.exe scripts\build_learning_ledger.py --date 2026-06-09 --timezone Atlantic/Canary,after_post_results,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
2026-06-10,2026-06-10T13:39:22+01:00,5,5,REBUILD_AFTER_POST,DEPENDENCY_WAIT_POST,,,,UNKNOWN,WAIT_POST_DEPENDENCY,NO,Learning rebuild depends on post-result labeling first.,.\.venv\Scripts\python.exe scripts\build_learning_ledger.py --date 2026-06-09 --timezone Atlantic/Canary,after_post_results,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
2026-06-10,2026-06-10T13:39:22+01:00,6,6,REBUILD_AFTER_POST,DEPENDENCY_WAIT_POST,,,,UNKNOWN,WAIT_POST_DEPENDENCY,NO,Learning rebuild depends on post-result labeling first.,.\.venv\Scripts\python.exe scripts\build_learning_ledger.py --date 2026-06-09 --timezone Atlantic/Canary,after_post_results,NO,NO,SAFE_ACTION_DISPATCHER_REPORT_ONLY_NO_AUTO_RUN
