ledger_id,target_date,generated_at,fixture_id,league,home_team,away_team,market_primary,candidate_present,official_action,executable_now,final_block_reason,retry_allowed,next_retry_time,execution_family_status,decision_source,competition_calibrated_prob,accuracy_confidence_score,accuracy_primary_risk,resolver_run_id,cloud_summary_status,is_actionable,is_non_actionable,is_expired,is_waiting,is_blocked,is_technical_review
2026-06-10::1548055::OVER_1_5::WAIT,2026-06-10,2026-06-10T12:06:18+01:00,1548055.0,Segunda División,Malaga,Las Palmas,OVER_1_5,YES,WAIT,NO,OUTSIDE_PRELOCK_WINDOW,YES,2026-06-10T19:00+01:00,WAITING_FOR_WINDOW,vsigma_today_competition_top.csv,0.84486,157.078,FAILURE_MODE_LOW_CONVERSION,2026-06-10-20260610T110608Z,WAITING_FOR_WINDOW,NO,YES,NO,YES,NO,NO
2026-06-10::1548055::OVER_1_5::NO_BET,2026-06-10,2026-06-10T19:39:56+01:00,1548055.0,Segunda División,Malaga,Las Palmas,OVER_1_5,YES,NO_BET,NO,ODDS_NOT_AVAILABLE;LINEUPS_NOT_AVAILABLE;AVAILABILITY_NOT_AVAILABLE,NO,,DATA_GAP_BLOCKED,vsigma_today_competition_top.csv,0.84486,157.078,FAILURE_MODE_LOW_CONVERSION,2026-06-10-20260610T181708Z,DATA_GAP_BLOCKED,NO,YES,NO,NO,YES,NO
