target_date,generated_at,fixture_id,home_team,away_team,market,candidate_origin,market_direction_source,max_execution_permission,real_data_strength,proxy_reason,allowed_downstream_use,source_files,auto_apply,production_change
2026-06-10,2026-06-14T11:37:42+01:00,1548055,Malaga,Las Palmas,OVER_1_5_SUPPORTED,REAL_SHORTLIST,OVER_TEMPO,LIVE_ONLY,60,dated shortlist row marked BET,LIVE_CONFIRMATION_REQUIRED,vsigma_today_execution_shortlist.csv,NO,NO
