target_date,generated_at,fixture_id,home_team,away_team,api_readiness_gate,coverage_score,original_final_decision,final_decision,original_execution_permission,execution_permission,gate_action,gate_reason,missing_blocks,auto_apply,production_change
2026-06-10,2026-06-12T18:29:11+01:00,1548055,Malaga,Las Palmas,LOW_COVERAGE_NO_BET,47.5,LIVE_ONLY,NO_BET,LIVE_ONLY,NO,DOWNGRADED_TO_NO_BET,API coverage is too weak for reliable execution.,lineup_coverage=NONE; injuries_coverage=NONE; standings_coverage=PARTIAL; odds_coverage=NONE,NO,NO
