target_date,generated_at,component,component_type,path,exists,total_rows,same_day_rows,real_rows,proxy_rows,bet_like_rows,blocked_rows,status_counts,diagnostic_status,detail,auto_apply,production_change
2026-06-10,2026-06-14T23:40:26+01:00,root_scored_matches,SCORING,data/processed/matches_vsigma_scored_v3.csv,true,13,0,0,0,0,0,none,NO_SAME_DAY_ROWS,file has rows but none for target date,NO,NO
2026-06-10,2026-06-14T23:40:26+01:00,dated_scored_matches,SCORING,data/processed/today/2026-06-10/matches_vsigma_scored_v3.csv,true,0,0,0,0,0,0,none,EMPTY,file exists but has no data rows,NO,NO
2026-06-10,2026-06-14T23:40:26+01:00,today_execution_shortlist,SHORTLIST,data/processed/today/2026-06-10/vsigma_today_execution_shortlist.csv,true,1,1,1,0,1,0,final_recommendation:BET=1 | execution_verdict:TOP_CORE=1,HAS_REAL_ROWS,file has same-day rows,NO,NO
2026-06-10,2026-06-14T23:40:26+01:00,today_execution_bets_only,BETS,data/processed/today/2026-06-10/vsigma_today_execution_bets_only.csv,true,1,1,1,0,1,0,final_recommendation:BET=1 | execution_verdict:TOP_CORE=1,HAS_REAL_ROWS,file has same-day rows,NO,NO
2026-06-10,2026-06-14T23:40:26+01:00,context_adjusted_final_picks,ADJUSTED,data/processed/today/2026-06-10/vsigma_context_adjusted_final_picks.csv,true,1,1,1,0,1,0,adjusted_final_status:SHADOW_RISK_ONLY=1 | guardrail_status:DATED_UPSTREAM_ONLY_CONTEXT_ADJUSTED_REPORT=1,HAS_REAL_ROWS,file has same-day rows,NO,NO
2026-06-10,2026-06-14T23:40:26+01:00,real_objective_context_gate,OBJECTIVE_PROXY,data/processed/today/2026-06-10/vsigma_real_objective_context_gate.csv,true,1,1,0,0,0,0,guardrail_status:REAL_OBJECTIVE_CONTEXT_REPORT_ONLY=1,HAS_ROWS,file has same-day rows,NO,NO
2026-06-10,2026-06-14T23:40:26+01:00,objective_context_execution_bridge,OBJECTIVE_PROXY,data/processed/today/2026-06-10/vsigma_objective_context_execution_bridge.csv,true,0,0,0,0,0,0,none,EMPTY,file exists but has no data rows,NO,NO
2026-06-10,2026-06-14T23:40:26+01:00,candidate_provenance_ledger,PROVENANCE,data/processed/today/2026-06-10/vsigma_candidate_provenance_ledger.csv,true,1,1,0,0,0,0,candidate_origin:REAL_SHORTLIST=1 | max_execution_permission:LIVE_ONLY=1,HAS_ROWS,file has same-day rows,NO,NO
