target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-06-10,2026-06-12T18:29:12+01:00,LOCAL_RAW_CANDIDATES_FOUND,1636,122,777,"Review accepted rows, then feed normal scoring gates.",NO,NO
