target_date,generated_at,rules_available,candidate_rules_applied,shadow_rows,finished_shadow_rows,pending_shadow_rows,hit_rows,miss_rows,void_rows,not_evaluated_rows,shadow_outcome_counts,rule_market_counts,rule_decision_counts,paper_trade_permission_counts,activation_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-06-10,2026-06-14T11:41:09+01:00,77,9,134,116,18,76,32,8,0,HIT=76; MISS=32; PENDING_RESULT=18; VOID=8,OVER_1_5=71; API_DNB=22; API_DOUBLE_CHANCE=22; UNDER_3_5=19,WATCH_ONLY_COLLECT_TO_50_SAMPLE=100; FUTURE_RULE_REVIEW_ONLY=34,SHADOW_ONLY=134,NO_RULE_ACTIVATION_PERMISSION=134,NO_PICK_PERMISSION=134,NO_STAKE_PERMISSION=134,"Track shadow outcomes over future runs. This ledger cannot activate rules, picks, or stake.",NO,NO
