target_date,generated_at,rows_reviewed,api_calls_planned,api_calls_executed,finished_rows,pending_rows,refresh_status_counts,provider_counts,next_action,auto_apply,production_change
2026-06-10,2026-06-14T16:29:20+01:00,34,34,34,29,5,OK=34,API-SPORTS_DIRECT=34,Re-run the postmatch accuracy ledger after this refresh. This output does not create picks or stake.,NO,NO
