target_date,generated_at,source_rows,finished_rows,pending_rows,summary_rows,top_market_by_hit_rate,top_market_by_hit_or_void_rate,sample_warning_counts,calibration_status_counts,next_action,auto_apply,production_change
2026-06-10,2026-06-10T19:15:57+01:00,61,40,21,77,ALL=ALL | API_DOUBLE_CHANCE | hit_rate_pct=77.5 | evaluated=40,ALL=ALL | API_DNB | hit_or_void_rate_pct=77.5 | evaluated=40,INSUFFICIENT_SAMPLE_UNDER_20=49; LOW_SAMPLE_UNDER_50=28,CALIBRATION_OBSERVE_ONLY=49; CALIBRATION_WEAK_OR_NEGATIVE=10; CALIBRATION_NEUTRAL=5; CALIBRATION_STRONG_OBSERVED_EDGE=5; CALIBRATION_STRONG_PROTECTED_MARKET=4; CALIBRATION_MEDIUM_OBSERVED_EDGE=4,Use this summary to design future promotion rules only after enough sample size exists. It cannot create picks or stake.,NO,NO
