target_date,generated_at,fixture_id,league,home_team,away_team,minutes_to_kickoff,league_coverage,recent_stats_coverage,lineup_coverage,probable_lineup_gate,injuries_coverage,standings_coverage,odds_coverage,context_coverage,forecast_coverage,coverage_score,missing_blocks,api_readiness_gate,execution_policy,operator_note,auto_apply,production_change
2026-06-10,2026-06-10T16:25:11+01:00,1548055,Segunda División,Malaga,Las Palmas,474.21,FULL,FULL,NOT_DUE_YET,NO_PROBABLE_LINEUP_SOURCES,NONE,FULL,FULL,FULL,FULL,80.0,lineup_coverage=NOT_DUE_YET; injuries_coverage=NONE,EARLY_WATCH_MORE_DATA_REQUIRED,Early-day watch only; missing supporting data beyond lineups.,source=matches_vsigma_scored_v3.csv; official lineup dominates; probable XI can support early planning only; dated scored snapshot attempted before source lookup.,NO,NO
2026-06-10,2026-06-10T16:25:11+01:00,1546281,Premier Soccer League,Cape Town City,Magesi,-1,FULL,NONE,NONE,NO_PROBABLE_LINEUP_SOURCES,NONE,NONE,NONE,FULL,FULL,20.0,recent_stats_coverage=NONE; lineup_coverage=NONE; injuries_coverage=NONE; standings_coverage=NONE; odds_coverage=NONE,LOW_COVERAGE_NO_BET,Missing core stats or market data.,source=matches_vsigma_scored_v3.csv; official lineup dominates; probable XI can support early planning only; dated scored snapshot attempted before source lookup.,NO,NO
