target_date,generated_at,rows_reviewed,rejected_rows,correct_reject_rows,manual_review_rows,whitelist_candidate_rows,audit_bucket_counts,review_priority_counts,next_action,auto_apply,production_change
2026-06-10,2026-06-10T16:25:14+01:00,120,120,52,68,41,MANUAL_REVIEW_POSSIBLE_WHITELIST=41; CORRECT_REJECT_YOUTH_RESERVE_TEAM_TOKEN=32; REVIEW_REJECTED_SOURCE_UNKNOWN_COMPETITION=27; CORRECT_REJECT_LOW_TIER_LOW_COVERAGE=16; CORRECT_REJECT_FRIENDLY_CONTEXT_VOLATILITY=4,P3_CORRECT_REJECT=52; P1_REVIEW_CANDIDATE=41; P2_REVIEW_LOW_CONFIDENCE=27,Review P1/P2 rows manually. Do not change trust gates or whitelist automatically from this audit.,NO,NO
