execution_rank,execution_shortlist_source,fixture_id,date,league,home_team,away_team,market_primary,final_execution_bucket,final_recommendation,execution_score,selection_score,primary_model_prob,primary_odds_used,primary_edge,actionable_result,actionable_profit_units,primary_result,primary_profit_units,ledger_result_status,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,PREMIUM_CORE,1548055,2026-06-10,Segunda División,Malaga,Las Palmas,OVER_1_5,APPROVED_PREMIUM,BET,124.987299270073,87.73,0.9125,1.37,0.1825729927007299,PENDING,,PENDING,,PENDING,2026-06-10,2026-06-10T11:55:07+00:00,POST,OFFICIAL_RESULTS,PASS,2026-06-10-20260610T115507Z
