fixture_id,league,home_team,away_team,market_primary,kickoff_time,minutes_to_kickoff,prelock_window_start,prelock_status,recommended_next_action,recommended_command
1548055,Segunda División,Malaga,Las Palmas,OVER_1_5,2026-06-10T19:00:19.400000+00:00,1145.77,2026-06-10T17:30:19.400000+00:00,PENDING_OUTSIDE_WINDOW,CHECK_STALE_OUTPUTS,.\.venv\Scripts\python.exe scripts\run_daily_competition_controller.py --date 2026-06-10 --timezone Atlantic/Canary --mode status
