target_date,generated_at,fixture_id,league,home_team,away_team,market_primary,competition_calibrated_prob,accuracy_confidence_score,accuracy_primary_risk,fixture_datetime,minutes_to_kickoff,prelock_window_minutes,prelock_window_start,useful_prelock_slots,next_useful_prelock_slot,in_window_now,prelock_retained,prelock_decision,prelock_decision_reason,prelock_lineup_state,prelock_odds_state,prelock_availability_state,exclusion_reason,next_action
2026-05-16,2026-05-17T21:24:49+01:00,1388609,Bundesliga,SC Freiburg,RB Leipzig,OVER_2_5,0.797925,132.75,FAILURE_MODE_LOW_CONVERSION,2026-05-16T14:30+01:00,-1854.83,90,2026-05-16T13:00+01:00,2026-05-16T13:00+01:00;2026-05-16T14:00+01:00,,NO,NO,,,,,,KICKOFF_ALREADY_PASSED,WAIT_FOR_POST_RESULTS
2026-05-16,2026-05-17T21:24:49+01:00,1392194,Segunda División,Granada CF,Burgos,OVER_1_5,0.8132,128.374,FAILURE_MODE_LOW_CONVERSION,2026-05-16T17:30+01:00,-1674.83,90,2026-05-16T16:00+01:00,2026-05-16T16:00+01:00;2026-05-16T17:00+01:00,,NO,NO,,,,,,KICKOFF_ALREADY_PASSED,WAIT_FOR_POST_RESULTS
2026-05-16,2026-05-17T21:24:49+01:00,1544949,Serie B,Juve Stabia,Monza,OVER_1_5,0.7672,124.149,FAILURE_MODE_LOW_CONVERSION,2026-05-16T19:00+01:00,-1584.83,90,2026-05-16T17:30+01:00,2026-05-16T18:00+01:00,,NO,NO,,,,,,KICKOFF_ALREADY_PASSED,WAIT_FOR_POST_RESULTS
