forecast_rank,fixture_id,league,home_team,away_team,market_primary,predicted_match_script,predicted_score_main,predicted_score_alt,predicted_home_xg_range,predicted_away_xg_range,predicted_home_shots_range,predicted_away_shots_range,predicted_home_sot_range,predicted_away_sot_range,predicted_total_corners_range,predicted_possession_split,predicted_pick_path,predicted_pick_breaker,predicted_total_goals_range,predicted_first_goal_side,predicted_state_gravity,forecast_confidence_band,forecast_inputs_used,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,1392194,Segunda División,Granada CF,Burgos,OVER_1_5,"Moderately open game where two goals can arrive through sustained chance volume; shot volume is expected, but finishing drag is the main volatility point. Total-goal lean: 3.8; stats=FULL.",2-2,1-2,1.2-1.9,1.9-2.6,9-13,8-12,3-5,3-5,6-10,home 50-58% / away 42-50%,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,3.3-4.4,Away slight lean,open exchange,MEDIUM_HIGH_FORECAST_CONFIDENCE,market+projected_goals+competition_probability+pick_risk+recent_stats+league_coverage,2026-05-16,2026-05-16T08:17:03+00:00,PRE,FORECAST,NO_DATE_COLUMN,2026-05-16-20260516T081703Z
2,1544949,Serie B,Juve Stabia,Monza,OVER_1_5,"Moderately open game where two goals can arrive through sustained chance volume; shot volume is expected, but finishing drag is the main volatility point. Total-goal lean: 3.3; stats=FULL.",1-2,0-2,1.0-1.7,1.6-2.3,10-14,14-18,3-5,4-6,7-11,home 46-54% / away 46-54%,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,2.8-3.9,Away slight lean,open exchange,MEDIUM_HIGH_FORECAST_CONFIDENCE,market+projected_goals+competition_probability+pick_risk+recent_stats+league_coverage,2026-05-16,2026-05-16T08:17:03+00:00,PRE,FORECAST,NO_DATE_COLUMN,2026-05-16-20260516T081703Z
