date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,league_coverage_class,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_coverage_rich_flag,league_data_reliability_score,league_coverage_source_status,league_coverage_note,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,league_team_count,standings_context_updated_at,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,league_tier,league_tier_rank,league_filter_reason
2026-05-16,2026-05-16T14:30:00+01:00,1778938200,Bundesliga,78,2025,1388610,NS,1. FC Heidenheim,180,FSV Mainz 05,164,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2026-05-16T08:10:25.468448+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.125,1.625,2.0,1.5,2.0,1.625,0.875,0.75,0.125,0.125,0.75,0.625,0.875,0.875,0.75,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,11.8,15.2,4.4,4.6,43.4,4.2,6.2,8.2,0.4,1.4,3.2,5.0,5.0,1.0,1.0,14.4,9.6,5.0,4.6,46.2,5.4,4.0,10.4,1.8,2.2,4.2,FULL,2026-05-16T08:10:42.684577+00:00,4.0,10.0,1.0,1.0,4.0,8.8,FULL,FULL,HIGH,HIGH,FULL,2026-05-16T08:13:12.744027+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,316.41,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-16T08:13:35.409553+00:00,17.0,26.0,-29.0,33.0,41.0,70.0,1.0,10.0,37.0,-11.0,33.0,42.0,53.0,0.0,18.0,2026-05-16T08:14:04.172672+00:00,1.98,4.46,3.5,1.44,2.88,1.13,7.0,1.44,2.95,2.19,1.84,,,,,,13.0,183.0,5933.0,0.5051,0.2242,0.2857,0.6944,0.3472,0.885,0.1429,0.6944,0.339,0.4566,0.5435,,,,,,2026-05-16T08:14:05.515008+00:00,OK,TIER_1,1,germany_bundesliga
2026-05-16,2026-05-16T14:30:00+01:00,1778938200,Bundesliga,78,2025,1388605,NS,Bayer Leverkusen,168,Hamburger SV,175,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2026-05-16T08:10:25.468422+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.625,1.0,2.125,1.25,1.75,2.0,0.75,0.875,0.125,0.0,0.625,0.875,0.875,1.0,0.625,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,16.4,16.8,5.2,6.4,55.0,6.4,4.0,6.8,1.4,1.0,5.4,5.0,5.0,1.0,1.0,11.8,16.4,4.0,7.0,41.6,4.4,7.0,11.2,1.8,1.0,2.6,FULL,2026-05-16T08:10:46.686724+00:00,6.0,4.0,1.0,1.0,5.2,3.2,FULL,FULL,HIGH,HIGH,FULL,2026-05-16T08:13:13.144123+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,316.4,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-16T08:13:35.802467+00:00,6.0,58.0,21.0,33.0,67.0,46.0,0.0,11.0,37.0,-14.0,33.0,39.0,53.0,0.0,18.0,2026-05-16T08:14:04.176126+00:00,1.3,6.75,10.1,1.57,2.4,1.09,9.5,1.3,3.9,1.81,2.17,,,,,,13.0,182.0,6104.0,0.7692,0.1481,0.099,0.6369,0.4167,0.9174,0.1053,0.7692,0.2564,0.5525,0.4608,,,,,,2026-05-16T08:14:05.796702+00:00,OK,TIER_1,1,germany_bundesliga
2026-05-16,2026-05-16T14:30:00+01:00,1778938200,Bundesliga,78,2025,1388606,NS,Bayern München,157,1. FC Köln,192,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2026-05-16T08:10:25.468427+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.125,1.0,3.375,1.75,2.125,1.75,1.0,1.0,0.25,0.0,0.75,1.0,1.0,1.0,0.75,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,16.4,12.8,7.6,5.2,64.2,5.8,4.6,11.0,1.8,1.4,3.8,5.0,5.0,1.0,1.0,16.4,12.2,6.4,4.2,45.8,4.0,5.6,9.2,2.0,2.2,5.0,FULL,2026-05-16T08:10:49.089369+00:00,10.0,8.0,1.0,1.0,10.0,8.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-16T08:13:13.540279+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,316.4,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-16T08:13:36.212347+00:00,1.0,86.0,82.0,33.0,117.0,35.0,1.0,14.0,32.0,-10.0,33.0,48.0,58.0,0.5,18.0,2026-05-16T08:14:04.178136+00:00,1.17,10.1,17.0,1.47,2.8,1.04,18.0,1.14,7.0,1.36,3.4,,,,,,13.0,181.0,6123.0,0.8547,0.099,0.0588,0.6803,0.3571,0.9615,0.0556,0.8772,0.1429,0.7353,0.2941,,,,,,2026-05-16T08:14:06.291039+00:00,OK,TIER_1,1,germany_bundesliga
2026-05-16,2026-05-16T14:30:00+01:00,1778938200,Bundesliga,78,2025,1388607,NS,Borussia Mönchengladbach,163,1899 Hoffenheim,167,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2026-05-16T08:10:25.468432+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.25,1.5,1.25,1.875,1.375,2.125,0.75,0.875,0.375,0.0,0.5,0.875,0.625,1.0,0.375,0.875,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.2,14.8,4.0,6.0,49.0,2.4,5.8,9.8,3.2,1.4,3.2,5.0,5.0,1.0,1.0,15.8,12.0,5.6,5.0,55.4,5.6,3.8,15.8,3.2,2.0,4.6,FULL,2026-05-16T08:10:51.904202+00:00,8.0,2.0,1.0,1.0,7.2,2.0,FULL,FULL,HIGH,MEDIUM,FULL,2026-05-16T08:13:13.957553+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,316.39,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-16T08:13:36.603268+00:00,13.0,35.0,-15.0,33.0,38.0,53.0,0.5,5.0,61.0,17.0,33.0,65.0,48.0,0.5,18.0,2026-05-16T08:14:04.180132+00:00,5.23,4.88,1.67,1.4,3.0,1.11,8.0,1.36,3.4,1.93,2.02,,,,,,13.0,182.0,6103.0,0.1912,0.2049,0.5988,0.7143,0.3333,0.9009,0.125,0.7353,0.2941,0.5181,0.495,,,,,,2026-05-16T08:14:06.760230+00:00,OK,TIER_1,1,germany_bundesliga
2026-05-16,2026-05-16T14:30:00+01:00,1778938200,Bundesliga,78,2025,1388608,NS,Eintracht Frankfurt,169,VfB Stuttgart,172,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2026-05-16T08:10:25.468438+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.0,1.375,1.375,2.125,1.75,1.875,1.0,0.75,0.125,0.125,0.875,0.625,0.875,1.0,0.75,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.4,15.8,5.0,6.0,53.6,5.8,6.4,9.8,1.8,2.2,3.4,5.0,5.0,1.0,1.0,19.4,17.2,7.2,6.2,57.6,7.8,4.6,10.0,1.75,2.4,5.4,FULL,2026-05-16T08:10:54.692109+00:00,4.0,2.0,1.0,1.0,3.2,2.0,FULL,FULL,HIGH,MEDIUM,FULL,2026-05-16T08:13:14.341462+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,316.38,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-16T08:13:37.010378+00:00,8.0,43.0,-4.0,33.0,59.0,63.0,0.0,4.0,61.0,22.0,33.0,69.0,47.0,0.5,18.0,2026-05-16T08:14:04.182126+00:00,3.6,4.5,1.95,1.33,3.32,1.1,9.0,1.32,3.6,1.83,2.14,,,,,,13.0,183.0,6159.0,0.2778,0.2222,0.5128,0.7519,0.3012,0.9091,0.1111,0.7576,0.2778,0.5464,0.4673,,,,,,2026-05-16T08:14:07.094484+00:00,OK,TIER_1,1,germany_bundesliga
2026-05-16,2026-05-16T14:30:00+01:00,1778938200,Bundesliga,78,2025,1388611,NS,FC St. Pauli,186,VfL Wolfsburg,161,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,2026-05-16T08:10:25.468452+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.375,0.75,0.5,1.125,1.875,1.75,0.5,0.75,0.125,0.125,0.5,0.75,0.875,0.75,0.375,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.0,15.0,3.2,5.6,44.6,5.2,5.8,7.8,2.2,1.8,2.8,5.0,5.0,1.0,1.0,12.6,16.2,4.8,5.4,41.8,5.6,7.2,11.4,1.6,1.0,2.4,FULL,2026-05-16T08:10:56.695262+00:00,10.0,18.0,1.0,1.0,8.8,18.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-16T08:13:14.744962+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,316.38,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-16T08:13:37.408094+00:00,18.0,26.0,-29.0,33.0,28.0,57.0,1.0,16.0,26.0,-26.0,33.0,42.0,68.0,1.0,18.0,2026-05-16T08:14:04.184042+00:00,2.99,3.76,2.41,1.57,2.4,1.24,4.5,1.76,2.23,2.77,1.47,,,,,,13.0,183.0,5973.0,0.3344,0.266,0.4149,0.6369,0.4167,0.8065,0.2222,0.5682,0.4484,0.361,0.6803,,,,,,2026-05-16T08:14:07.491447+00:00,OK,TIER_1,1,germany_bundesliga
2026-05-16,2026-05-16T14:30:00+01:00,1778938200,Bundesliga,78,2025,1388609,NS,SC Freiburg,160,RB Leipzig,173,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2026-05-16T08:10:25.468442+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.625,2.25,1.5,2.125,1.375,1.125,0.875,0.875,0.25,0.25,0.625,0.625,0.875,0.75,0.75,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.6,17.0,3.6,5.2,44.6,2.2,5.6,11.2,2.0,1.8,4.2,5.0,5.0,1.0,1.0,16.8,14.4,7.2,4.4,51.6,6.0,4.0,9.6,2.0,1.25,4.2,FULL,2026-05-16T08:10:58.296936+00:00,2.0,8.0,1.0,1.0,1.6,7.6,FULL,FULL,MEDIUM,HIGH,FULL,2026-05-16T08:13:15.142475+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,316.37,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-16T08:13:37.811459+00:00,7.0,44.0,-9.0,33.0,47.0,56.0,0.0,3.0,65.0,22.0,33.0,65.0,43.0,1.0,18.0,2026-05-16T08:14:04.186182+00:00,2.68,4.11,2.51,1.4,3.0,1.14,6.5,1.47,2.88,2.17,1.84,,,,,,13.0,182.0,5830.0,0.3731,0.2433,0.3984,0.7143,0.3333,0.8772,0.1538,0.6803,0.3472,0.4608,0.5435,,,,,,2026-05-16T08:14:07.887568+00:00,OK,TIER_1,1,germany_bundesliga
2026-05-16,2026-05-16T14:30:00+01:00,1778938200,Bundesliga,78,2025,1388612,NS,Union Berlin,182,FC Augsburg,170,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2026-05-16T08:10:25.468457+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.625,1.125,1.0,1.5,2.375,1.875,0.875,0.875,0.125,0.0,0.75,0.875,0.875,1.0,0.75,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,13.8,9.8,4.4,4.6,51.2,5.8,4.8,10.6,1.2,1.4,3.2,5.0,5.0,1.0,1.0,15.4,20.2,5.2,5.8,36.4,4.2,7.8,8.2,2.2,1.2,3.2,FULL,2026-05-16T08:10:58.699205+00:00,10.0,10.0,1.0,1.0,9.6,8.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-16T08:13:15.542529+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,316.36,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-16T08:13:38.208613+00:00,12.0,36.0,-18.0,33.0,40.0,58.0,0.0,9.0,43.0,-12.0,33.0,45.0,57.0,0.0,18.0,2026-05-16T08:14:04.188270+00:00,2.74,4.04,2.48,1.44,2.88,1.15,6.5,1.47,2.76,2.23,1.78,,,,,,13.0,182.0,5870.0,0.365,0.2475,0.4032,0.6944,0.3472,0.8696,0.1538,0.6803,0.3623,0.4484,0.5618,,,,,,2026-05-16T08:14:08.293057+00:00,OK,TIER_1,1,germany_bundesliga
2026-05-16,2026-05-16T14:30:00+01:00,1778938200,Bundesliga,78,2025,1388613,NS,Werder Bremen,162,Borussia Dortmund,165,Germany,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,2026-05-16T08:10:25.468463+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.25,1.875,1.5,1.875,1.625,1.0,0.875,0.75,0.125,0.375,0.75,0.375,0.875,0.75,0.625,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.2,15.4,4.8,4.8,50.6,4.6,5.4,11.0,2.0,2.8,2.6,5.0,5.0,1.0,1.0,11.4,10.4,3.6,4.0,54.6,4.0,2.4,13.4,2.2,1.0,2.2,FULL,2026-05-16T08:10:58.717572+00:00,12.0,4.0,1.0,1.0,11.2,4.0,FULL,FULL,HIGH,HIGH,FULL,2026-05-16T08:13:15.940273+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,316.36,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-16T08:13:38.617189+00:00,15.0,32.0,-21.0,33.0,37.0,58.0,1.0,2.0,70.0,34.0,33.0,68.0,34.0,1.0,18.0,2026-05-16T08:14:04.190193+00:00,3.5,4.16,2.05,1.37,3.1,1.13,7.5,1.4,3.1,2.05,1.91,,,,,,13.0,181.0,5913.0,0.2857,0.2404,0.4878,0.7299,0.3226,0.885,0.1333,0.7143,0.3226,0.4878,0.5236,,,,,,2026-05-16T08:14:08.700662+00:00,OK,TIER_1,1,germany_bundesliga
2026-05-16,2026-05-16T15:00:00+01:00,1778940000,Jupiler Pro League,144,2025,1536958,NS,Charleroi,736,KVC Westerlo,261,Belgium,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-16T08:10:25.469090+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.25,1.375,1.0,1.625,1.125,1.5,0.625,0.875,0.25,0.375,0.375,0.625,0.875,0.875,0.25,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,11.8,12.4,4.4,3.8,47.0,3.6,6.6,11.4,1.8,1.25,2.8,5.0,5.0,1.0,1.0,13.6,11.8,6.0,6.0,48.8,4.0,5.2,9.4,1.8,1.4,3.2,FULL,2026-05-16T08:11:02.752020+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-16T08:13:16.346671+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,346.35,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-16T08:13:39.007888+00:00,3.0,30.0,-1.0,37.0,47.0,48.0,0.5,4.0,30.0,-5.0,37.0,48.0,53.0,0.5,16.0,2026-05-16T08:14:04.192086+00:00,2.08,4.13,4.3,1.55,2.38,1.19,5.2,1.63,2.47,2.6,1.6,,,,,,13.0,147.0,4672.0,0.4808,0.2421,0.2326,0.6452,0.4202,0.8403,0.1923,0.6135,0.4049,0.3846,0.625,,,,,,2026-05-16T08:14:09.083195+00:00,OK,TIER_1,1,belgium_jupiler
