date,result,provider,fixtures_returned,fixture_id,status_short,home_team,away_team,score_fulltime_home,score_fulltime_away
2026-05-16,OK,API-SPORTS_DIRECT,1357.0,,,,,,
2026-05-16T13:00:00+01:00,MATCHED,,,1392196.0,FT,Real Sociedad II,Mirandes,2.0,2.0
2026-05-16T13:00:00+01:00,MATCHED,,,1494660.0,FT,Brann,KFUM Oslo,2.0,1.0
2026-05-16T14:00:00+01:00,MATCHED,,,1494171.0,FT,Gais,Degerfors IF,1.0,1.0
2026-05-16T14:00:00+01:00,MATCHED,,,1494172.0,FT,Halmstad,IF Elfsborg,1.0,1.0
2026-05-16T14:30:00+01:00,MATCHED,,,1388605.0,FT,Bayer Leverkusen,Hamburger SV,1.0,1.0
2026-05-16T14:30:00+01:00,MATCHED,,,1388606.0,FT,Bayern München,1. FC Köln,5.0,1.0
2026-05-16T14:30:00+01:00,MATCHED,,,1388607.0,FT,Borussia Mönchengladbach,1899 Hoffenheim,4.0,0.0
2026-05-16T14:30:00+01:00,MATCHED,,,1388608.0,FT,Eintracht Frankfurt,VfB Stuttgart,2.0,2.0
2026-05-16T14:30:00+01:00,MATCHED,,,1388609.0,FT,SC Freiburg,RB Leipzig,4.0,1.0
2026-05-16T14:30:00+01:00,MATCHED,,,1388610.0,FT,1. FC Heidenheim,FSV Mainz 05,0.0,2.0
2026-05-16T14:30:00+01:00,MATCHED,,,1388611.0,FT,FC St. Pauli,VfL Wolfsburg,1.0,3.0
2026-05-16T14:30:00+01:00,MATCHED,,,1388612.0,FT,Union Berlin,FC Augsburg,4.0,0.0
2026-05-16T14:30:00+01:00,MATCHED,,,1388613.0,FT,Werder Bremen,Borussia Dortmund,0.0,2.0
2026-05-16T15:00:00+01:00,MATCHED,,,1394733.0,FT,Fatih Karagümrük,Alanyaspor,2.0,1.0
2026-05-16T15:00:00+01:00,MATCHED,,,1494661.0,FT,Fredrikstad,Ham-Kam,2.0,1.0
2026-05-16T15:00:00+01:00,MATCHED,,,1494662.0,FT,Lillestrom,Sandefjord,3.0,1.0
2026-05-16T15:00:00+01:00,MATCHED,,,1494663.0,FT,Molde,Kristiansund BK,1.0,0.0
2026-05-16T15:00:00+01:00,MATCHED,,,1494664.0,FT,Rosenborg,Aalesund,2.0,3.0
2026-05-16T15:00:00+01:00,MATCHED,,,1494665.0,FT,Viking,Start,6.0,3.0
2026-05-16T15:00:00+01:00,MATCHED,,,1536958.0,FT,Charleroi,KVC Westerlo,0.0,1.0
2026-05-16T15:15:00+01:00,MATCHED,,,1392199.0,FT,AD Ceuta FC,Malaga,1.0,4.0
2026-05-16T15:15:00+01:00,MATCHED,,,1392204.0,FT,Cultural Leonesa,Eibar,2.0,1.0
2026-05-16T15:30:00+01:00,MATCHED,,,1396539.0,FT,FC Porto,Santa Clara,1.0,0.0
2026-05-16T15:30:00+01:00,MATCHED,,,1396540.0,FT,Moreirense,AVS,0.0,0.0
2026-05-16T16:00:00+01:00,MATCHED,,,1531284.0,FT,SCR Altach,Ried,2.0,0.0
2026-05-16T16:00:00+01:00,MATCHED,,,1531285.0,FT,FC BW Linz,Grazer AK,0.0,3.0
2026-05-16T16:00:00+01:00,MATCHED,,,1531286.0,FT,Wolfsberger AC,WSG Wattens,2.0,0.0
2026-05-16T17:00:00+01:00,MATCHED,,,1494666.0,FT,Bodo/Glimt,Tromso,5.0,0.0
2026-05-16T17:00:00+01:00,MATCHED,,,1538480.0,FT,Lausanne,Grasshoppers,1.0,3.0
2026-05-16T17:00:00+01:00,MATCHED,,,1538481.0,FT,FC Winterthur,FC Luzern,0.0,3.0
2026-05-16T17:00:00+01:00,MATCHED,,,1538482.0,FT,FC Zurich,Servette FC,0.0,2.0
2026-05-16T17:15:00+01:00,MATCHED,,,1536957.0,FT,Standard Liege,Genk,0.0,0.0
2026-05-16T17:30:00+01:00,MATCHED,,,1392194.0,FT,Granada CF,Burgos,0.0,1.0
2026-05-16T17:30:00+01:00,MATCHED,,,1392195.0,FT,Almeria,Las Palmas,1.0,2.0
2026-05-16T17:30:00+01:00,MATCHED,,,1392198.0,FT,Racing Santander,Valladolid,4.0,1.0
2026-05-16T18:00:00+01:00,MATCHED,,,1394732.0,FT,Gaziantep FK,Başakşehir,1.0,2.0
