execution_rank,execution_shortlist_source,fixture_id,date,league,home_team,away_team,market_primary,final_execution_bucket,final_recommendation,execution_score,selection_score,primary_model_prob,primary_odds_used,primary_edge,actionable_result,actionable_profit_units,primary_result,primary_profit_units,ledger_result_status,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,PREMIUM_CORE,1388606,2026-05-16,Bundesliga,Bayern München,1. FC Köln,BTTS_YES,APPROVED_PREMIUM,BET,138.16333333333336,104.18,0.8165,1.5,0.1498333333333333,WIN,0.5,WIN,0.5,RESULT_AVAILABLE,2026-05-16,2026-05-17T11:37:24+00:00,POST,OFFICIAL_RESULTS,PASS,2026-05-16-20260517T113724Z
2,PREMIUM_CORE,1388609,2026-05-16,Bundesliga,SC Freiburg,RB Leipzig,OVER_2_5,APPROVED_PREMIUM,BET,134.02052631578948,102.73,0.7808,1.52,0.1229052631578947,WIN,0.52,WIN,0.52,RESULT_AVAILABLE,2026-05-16,2026-05-17T11:37:24+00:00,POST,OFFICIAL_RESULTS,PASS,2026-05-16-20260517T113724Z
3,PREMIUM_EXTENDED,1392195,2026-05-16,Segunda División,Almeria,Las Palmas,OVER_2_5,APPROVED_PREMIUM,BET,127.69714285714286,94.3,0.8554,1.75,0.2839714285714286,WIN,0.75,WIN,0.75,RESULT_AVAILABLE,2026-05-16,2026-05-17T11:37:24+00:00,POST,OFFICIAL_RESULTS,PASS,2026-05-16-20260517T113724Z
4,PREMIUM_EXTENDED,1544949,2026-05-16,Serie B,Juve Stabia,Monza,OVER_1_5,APPROVED_PREMIUM,BET,124.12387096774194,98.92,0.8472,1.55,0.2020387096774193,WIN,0.55,WIN,0.55,RESULT_AVAILABLE,2026-05-16,2026-05-17T11:37:24+00:00,POST,OFFICIAL_RESULTS,PASS,2026-05-16-20260517T113724Z
5,PREMIUM_EXTENDED,1392194,2026-05-16,Segunda División,Granada CF,Burgos,OVER_1_5,APPROVED_PREMIUM,BET,122.67052287581696,93.71,0.8932,1.53,0.2396052287581699,LOSS,-1.0,LOSS,-1.0,RESULT_AVAILABLE,2026-05-16,2026-05-17T11:37:24+00:00,POST,OFFICIAL_RESULTS,PASS,2026-05-16-20260517T113724Z
