forecast_rank,fixture_id,league,home_team,away_team,market_primary,predicted_match_script,predicted_score_main,predicted_score_alt,predicted_home_xg_range,predicted_away_xg_range,predicted_home_shots_range,predicted_away_shots_range,predicted_home_sot_range,predicted_away_sot_range,predicted_total_corners_range,predicted_possession_split,predicted_pick_path,predicted_pick_breaker,predicted_total_goals_range,predicted_first_goal_side,predicted_state_gravity,forecast_confidence_band,forecast_inputs_used,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,1547770,CONMEBOL Libertadores,Independ. Rivadavia,Fluminense,OVER_1_5,"Moderately open game where two goals can arrive through sustained chance volume; shot volume is expected, but finishing drag is the main volatility point. Total-goal lean: 3.6; stats=FULL.",2-1,1-1,2.1-2.8,0.8-1.5,12-16,10-14,4-6,3-5,6-10,home 41-49% / away 51-59%,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,3.1-4.2,Home slight lean,open exchange,HIGH_FORECAST_CONFIDENCE,market+projected_goals+competition_probability+pick_risk+recent_stats+schedule_strength+anomaly_cleanliness+league_coverage,2026-08-18,2026-08-18T08:40:21+00:00,PRE,FORECAST_CANDIDATE_V2,NO_DATE_COLUMN,2026-08-18-20260818T084021Z
2,1622620,UEFA Champions League,Dinamo Zagreb,Viking,OVER_2_5,"Open, active match with both penalty boxes reached often; shot volume is expected, but finishing drag is the main volatility point. Total-goal lean: 4.7; stats=PARTIAL.",2-2,2-1,1.9-2.6,2.1-2.8,17-21,10-14,4-6,4-6,10-14,home 52-60% / away 40-48%,"Pick wins if the projected chance volume turns into three goals, usually via early tempo or both teams contributing.",Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,4.2-5.2,Either side,open exchange,MEDIUM_HIGH_FORECAST_CONFIDENCE,market+projected_goals+competition_probability+pick_risk+recent_stats+schedule_strength+anomaly_cleanliness+league_coverage,2026-08-18,2026-08-18T08:40:21+00:00,PRE,FORECAST_CANDIDATE_V2,NO_DATE_COLUMN,2026-08-18-20260818T084021Z
