mode,pick_count,settled_rows,pending_rows,unmatched_rows,wins,losses,pushes,voids,profit_units,roi_percent,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
SHADOW_CANDIDATE_V4_O25_LOW_CONVERSION_FIREWALL,1,1,0,0,1,0,0,0,0.57,57.0,2026-08-18,2026-08-19T07:55:07+00:00,POST,CANDIDATE_V4_RESULTS,NO_DATE_COLUMN,2026-08-18-20260819T075507Z
