date,fixture_datetime_utc,fixture_timestamp,league,league_id,season,fixture_id,status,home_team,home_team_id,away_team,away_team_id,country,fixture_status_short,fixture_status_long,fixture_status_elapsed,goals_home,goals_away,score_fulltime_home,score_fulltime_away,score_halftime_home,score_halftime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away,home_xg_for,home_xg_against,away_xg_for,away_xg_against,home_sot_for,away_sot_for,home_big_for,away_big_for,home_motivation,away_motivation,home_absences,away_absences,today_pipeline_fetched_at,league_coverage_class,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_coverage_rich_flag,league_data_reliability_score,league_coverage_source_status,league_coverage_note,home_recent_matches,away_recent_matches,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_stats_season_used,away_stats_season_used,data_enrichment_level,home_recent_stats_matches_requested,home_recent_stats_matches_used,home_recent_stats_coverage_ratio,home_recent_stats_available_flag,home_recent_shots_for_pg,home_recent_shots_against_pg,home_recent_sot_for_pg,home_recent_sot_against_pg,home_recent_possession_pct,home_recent_corners_for_pg,home_recent_corners_against_pg,home_recent_fouls_pg,home_recent_yellow_pg,home_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_stats_matches_requested,away_recent_stats_matches_used,away_recent_stats_coverage_ratio,away_recent_stats_available_flag,away_recent_shots_for_pg,away_recent_shots_against_pg,away_recent_sot_for_pg,away_recent_sot_against_pg,away_recent_possession_pct,away_recent_corners_for_pg,away_recent_corners_against_pg,away_recent_fouls_pg,away_recent_yellow_pg,away_recent_offsides_pg,away_recent_blocked_shots_pg,recent_stats_quality_flag,recent_fixture_statistics_updated_at,home_injuries_count,away_injuries_count,home_injuries_available_flag,away_injuries_available_flag,home_absence_risk_score,away_absence_risk_score,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,injuries_availability_updated_at,home_lineup_available_flag,away_lineup_available_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,fixture_lineups_updated_at,home_rank,home_points,home_goals_diff,home_played,home_table_goals_for,home_table_goals_against,home_urgency_score,away_rank,away_points,away_goals_diff,away_played,away_table_goals_for,away_table_goals_against,away_urgency_score,league_team_count,standings_context_updated_at,odds_1_home_v3,odds_1_draw_v3,odds_1_away_v3,odds_btts_yes_v3,odds_btts_no_v3,odds_over_1_5_v3,odds_under_1_5_v3,odds_over_2_5_v3,odds_under_2_5_v3,odds_over_3_5_v3,odds_under_3_5_v3,odds_dc_1x_v3,odds_dc_x2_v3,odds_dc_12_v3,odds_home_dnb_v3,odds_away_dnb_v3,odds_bookmakers_count_v3,odds_market_count_v3,odds_values_count_v3,imp_1_home,imp_1_draw,imp_1_away,imp_btts_yes,imp_btts_no,imp_over_1_5,imp_under_1_5,imp_over_2_5,imp_under_2_5,imp_over_3_5,imp_under_3_5,imp_dc_1x,imp_dc_x2,imp_dc_12,imp_home_dnb,imp_away_dnb,odds_context_v3_updated_at,odds_context_v3_status,league_tier,league_tier_rank,league_filter_reason
2026-05-31,2026-05-31T17:30:00+01:00,1780245000,Jupiler Pro League,144,2025,1546340,NS,Gent,631,Genk,742,Belgium,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-30T23:46:06.026793+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.125,1.25,0.875,1.5,1.0,2.0,0.5,0.75,0.375,0.125,0.375,0.75,0.625,0.875,0.25,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,10.8,14.0,2.6,4.8,44.0,3.8,6.8,9.6,2.0,1.4,2.8,5.0,5.0,1.0,1.0,17.6,10.2,5.6,3.0,53.0,7.8,2.2,11.8,1.6,3.0,4.4,FULL,2026-05-30T23:46:16.281519+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-30T23:47:07.200844+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1002.77,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-30T23:47:13.818924+00:00,4.0,45.0,6.0,30.0,49.0,43.0,0.5,1.0,38.0,4.0,40.0,57.0,53.0,1.0,16.0,2026-05-30T23:47:22.835872+00:00,3.05,3.75,2.28,1.62,2.32,1.25,4.4,1.75,2.15,2.88,1.45,,,,,,13.0,149.0,4630.0,0.3279,0.2667,0.4386,0.6173,0.431,0.8,0.2273,0.5714,0.4651,0.3472,0.6897,,,,,,2026-05-30T23:47:24.031701+00:00,OK,TIER_1,1,belgium_jupiler
2026-05-31,2026-05-31T17:30:00+01:00,1780245000,Segunda División,141,2025,1392220,NS,Almeria,723,Valladolid,720,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-30T23:46:06.026739+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.25,0.875,2.75,0.75,2.0,0.875,0.875,0.5,0.0,0.375,0.875,0.25,1.0,0.375,0.875,0.375,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,15.0,13.8,5.8,6.2,53.2,3.4,4.8,13.8,1.8,2.0,3.2,5.0,5.0,1.0,1.0,7.2,8.2,1.4,2.2,45.2,5.8,3.2,12.8,2.6,2.25,2.2,FULL,2026-05-30T23:46:20.297207+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-30T23:47:07.596117+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1002.76,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-30T23:47:14.214781+00:00,3.0,71.0,17.0,41.0,80.0,63.0,1.0,16.0,46.0,-12.0,41.0,44.0,56.0,0.0,22.0,2026-05-30T23:47:22.838865+00:00,1.42,5.25,8.0,1.75,2.05,1.19,5.5,1.57,2.5,2.4,1.67,,,,,,13.0,146.0,4657.0,0.7042,0.1905,0.125,0.5714,0.4878,0.8403,0.1818,0.6369,0.4,0.4167,0.5988,,,,,,2026-05-30T23:47:24.411220+00:00,OK,TIER_1,1,spain_segunda
2026-05-31,2026-05-31T17:30:00+01:00,1780245000,Segunda División,141,2025,1396990,NS,Burgos,9580,FC Andorra,8157,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-30T23:46:06.026755+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.875,2.0,1.5,2.375,0.875,0.875,0.875,0.75,0.5,0.5,0.5,0.25,0.625,0.5,0.375,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,8.6,10.8,3.2,3.0,46.0,2.8,4.2,13.4,2.4,2.0,1.8,5.0,5.0,1.0,1.0,15.8,9.0,6.0,3.6,66.2,5.6,4.2,11.6,2.0,1.5,3.8,FULL,2026-05-30T23:46:23.882651+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-30T23:47:07.997591+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1002.76,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-30T23:47:14.615664+00:00,7.0,69.0,14.0,41.0,47.0,33.0,0.0,13.0,58.0,9.0,41.0,62.0,53.0,0.0,22.0,2026-05-30T23:47:22.840874+00:00,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2026-05-30T23:47:24.715302+00:00,NO_ODDS_FOUND,TIER_1,1,spain_segunda
2026-05-31,2026-05-31T17:30:00+01:00,1780245000,Segunda División,141,2025,1392221,NS,Castellón,5254,Eibar,545,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-30T23:46:06.026744+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.875,2.375,2.0,1.875,1.375,0.75,1.0,0.875,0.125,0.625,0.875,0.375,1.0,0.625,0.625,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,16.2,10.6,6.6,5.8,53.4,7.0,3.4,17.2,2.6,1.8,4.2,5.0,5.0,1.0,1.0,10.0,13.0,3.8,3.6,47.2,3.2,6.2,11.4,2.6,1.75,3.0,FULL,2026-05-30T23:46:27.087535+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-30T23:47:08.396972+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1002.75,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-30T23:47:15.020386+00:00,6.0,69.0,18.0,41.0,68.0,50.0,0.0,8.0,67.0,13.0,41.0,51.0,38.0,0.0,22.0,2026-05-30T23:47:22.842809+00:00,1.6,4.64,5.5,1.65,2.28,1.19,5.17,1.6,2.49,2.47,1.63,,,,,,13.0,150.0,4634.0,0.625,0.2155,0.1818,0.6061,0.4386,0.8403,0.1934,0.625,0.4016,0.4049,0.6135,,,,,,2026-05-30T23:47:25.212144+00:00,OK,TIER_1,1,spain_segunda
2026-05-31,2026-05-31T20:00:00+01:00,1780254000,Segunda División,141,2025,1392217,NS,Cordoba,713,Huesca,726,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-30T23:46:06.027214+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.0,0.625,1.625,1.25,1.625,2.125,0.75,1.0,0.125,0.125,0.625,0.875,0.875,0.875,0.75,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.4,13.8,5.8,5.4,53.6,6.0,5.0,17.0,3.2,2.2,3.6,5.0,5.0,1.0,1.0,8.4,15.0,3.4,5.6,41.4,3.0,6.8,14.6,2.2,2.6,2.2,FULL,2026-05-30T23:46:30.286581+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-30T23:47:08.803275+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1152.74,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-30T23:47:15.423002+00:00,11.0,60.0,-4.0,41.0,56.0,60.0,0.0,20.0,37.0,-22.0,41.0,40.0,62.0,1.0,22.0,2026-05-30T23:47:22.844968+00:00,1.71,3.8,6.31,1.75,2.07,1.26,4.2,1.8,2.17,3.02,1.44,,,,,,12.0,136.0,4491.0,0.5848,0.2632,0.1585,0.5714,0.4831,0.7937,0.2381,0.5556,0.4608,0.3311,0.6944,,,,,,2026-05-30T23:47:25.615667+00:00,OK,TIER_1,1,spain_segunda
2026-05-31,2026-05-31T17:30:00+01:00,1780245000,Segunda División,141,2025,1392224,NS,Deportivo La Coruna,544,Las Palmas,534,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-30T23:46:06.026749+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,2.0,2.25,1.5,1.5,0.75,1.0,1.0,0.875,0.25,0.375,0.75,0.5,0.875,0.875,0.25,0.5,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.2,10.8,5.0,3.8,55.2,6.2,4.6,14.6,2.8,1.5,3.8,5.0,5.0,1.0,1.0,12.4,10.6,4.0,3.2,54.6,4.4,4.8,11.0,1.0,1.2,4.2,FULL,2026-05-30T23:46:32.705664+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-30T23:47:09.197422+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1002.74,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-30T23:47:15.820057+00:00,2.0,77.0,22.0,41.0,64.0,42.0,1.0,5.0,70.0,16.0,41.0,55.0,39.0,0.5,22.0,2026-05-30T23:47:22.847117+00:00,3.54,3.6,2.14,1.8,2.02,1.34,3.5,2.0,1.92,3.55,1.32,,,,,,13.0,149.0,4628.0,0.2825,0.2778,0.4673,0.5556,0.495,0.7463,0.2857,0.5,0.5208,0.2817,0.7576,,,,,,2026-05-30T23:47:26.020173+00:00,OK,TIER_1,1,spain_segunda
2026-05-31,2026-05-31T20:00:00+01:00,1780254000,Segunda División,141,2025,1392226,NS,Leganes,537,Mirandes,799,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-30T23:46:06.027218+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.0,1.5,1.25,1.75,1.75,1.875,0.625,1.0,0.125,0.0,0.625,1.0,0.875,1.0,0.625,0.875,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,14.0,14.0,4.6,6.2,45.8,5.4,5.6,11.8,2.0,1.4,4.0,5.0,5.0,1.0,1.0,13.6,15.2,5.6,4.4,45.8,6.2,4.2,14.4,3.2,2.2,4.0,FULL,2026-05-30T23:46:33.898435+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-30T23:47:09.597136+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1152.73,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-30T23:47:16.221180+00:00,18.0,43.0,-9.0,41.0,42.0,51.0,0.5,19.0,40.0,-21.0,41.0,47.0,68.0,1.0,22.0,2026-05-30T23:47:22.849080+00:00,2.12,3.58,3.58,1.72,2.15,1.31,4.1,1.93,2.02,3.31,1.36,,,,,,13.0,134.0,4664.0,0.4717,0.2793,0.2793,0.5814,0.4651,0.7634,0.2439,0.5181,0.495,0.3021,0.7353,,,,,,2026-05-30T23:47:26.335814+00:00,OK,TIER_1,1,spain_segunda
2026-05-31,2026-05-31T17:30:00+01:00,1780245000,Segunda División,141,2025,1392219,NS,Racing Santander,4665,Cadiz,724,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-30T23:46:06.026733+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.625,0.125,2.125,0.625,2.125,2.125,0.625,0.5,0.125,0.0,0.625,0.5,0.875,0.75,0.75,0.75,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,18.0,12.6,9.4,3.8,54.0,6.6,2.6,14.0,2.8,2.4,4.2,5.0,5.0,1.0,1.0,9.8,13.8,3.0,5.2,44.0,4.8,4.6,11.8,3.0,2.75,3.2,FULL,2026-05-30T23:46:35.481019+00:00,,,0.0,0.0,,,NONE,NONE,UNKNOWN,UNKNOWN,NONE,2026-05-30T23:47:10.003367+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1002.72,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-30T23:47:16.616432+00:00,1.0,79.0,26.0,41.0,86.0,60.0,1.0,17.0,43.0,-17.0,41.0,40.0,57.0,0.5,22.0,2026-05-30T23:47:22.851031+00:00,1.4,5.0,9.97,1.8,2.0,1.18,5.5,1.57,2.47,2.4,1.66,,,,,,13.0,148.0,4663.0,0.7143,0.2,0.1003,0.5556,0.5,0.8475,0.1818,0.6369,0.4049,0.4167,0.6024,,,,,,2026-05-30T23:47:26.817406+00:00,OK,TIER_1,1,spain_segunda
2026-05-31,2026-05-31T17:30:00+01:00,1780245000,Segunda División,141,2025,1392216,NS,Zaragoza,732,Malaga,535,Spain,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-05-30T23:46:06.026727+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,0.625,1.5,0.875,2.125,1.25,1.5,0.625,0.875,0.125,0.375,0.5,0.625,0.625,0.875,0.375,0.625,2025.0,2025.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,15.0,11.8,3.6,3.8,52.4,6.0,4.2,16.6,4.0,2.0,6.2,5.0,5.0,1.0,1.0,14.8,15.0,5.0,5.6,52.0,5.2,4.8,11.0,2.6,2.0,5.0,FULL,2026-05-30T23:46:36.684845+00:00,0.0,1.0,1.0,1.0,0.0,1.0,FULL,FULL,LOW,LOW,FULL,2026-05-30T23:47:10.394791+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,1002.72,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-30T23:47:17.021216+00:00,22.0,36.0,-22.0,41.0,35.0,57.0,1.0,4.0,70.0,21.0,41.0,73.0,52.0,0.5,22.0,2026-05-30T23:47:22.852944+00:00,4.85,3.5,1.87,1.87,1.94,1.34,3.5,2.07,1.9,3.5,1.31,,,,,,13.0,149.0,4606.0,0.2062,0.2857,0.5348,0.5348,0.5155,0.7463,0.2857,0.4831,0.5263,0.2857,0.7634,,,,,,2026-05-30T23:47:27.210186+00:00,OK,TIER_1,1,spain_segunda
2026-05-31,2026-05-31T13:00:00+01:00,1780228800,Allsvenskan,113,2026,1494188,NS,BK Hacken,367,Hammarby FF,363,Sweden,NS,Not Started,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,2026-05-30T23:46:06.025151+00:00,COVERAGE_RICH,1.0,1.0,1.0,1.0,1.0,1,0.95,OFFICIAL_API,,8.0,8.0,1.75,1.875,2.25,2.625,1.375,1.125,1.0,0.875,0.25,0.25,0.75,0.625,1.0,1.0,0.75,0.625,2026.0,2026.0,TEAM_LAST_8_ALL_COMPETITIONS,5.0,5.0,1.0,1.0,12.8,14.6,4.6,5.0,47.8,5.0,6.2,11.0,2.8,1.5,4.8,5.0,5.0,1.0,1.0,23.6,8.6,7.6,2.8,66.4,5.2,2.0,10.2,1.2,1.6,6.2,FULL,2026-05-30T23:46:40.683091+00:00,14.0,2.0,1.0,1.0,12.4,2.0,FULL,FULL,HIGH,MEDIUM,FULL,2026-05-30T23:47:10.793257+00:00,0.0,0.0,,,,,,,,,,,,,,,,,,0.12,90.0,732.71,0.0,0.0,NONE,NONE,NONE,INACTIVE,2026-05-30T23:47:17.416316+00:00,4.0,17.0,5.0,9.0,17.0,12.0,0.5,3.0,17.0,12.0,10.0,22.0,10.0,0.5,16.0,2026-05-30T23:47:22.854820+00:00,2.95,3.76,2.32,1.5,2.63,1.2,5.0,1.6,2.45,2.45,1.57,,,,,,12.0,128.0,3474.0,0.339,0.266,0.431,0.6667,0.3802,0.8333,0.2,0.625,0.4082,0.4082,0.6369,,,,,,2026-05-30T23:47:27.612120+00:00,OK,TIER_2,2,sweden_allsvenskan
