date,timezone,api_fixtures,local_date_fixtures,upcoming_fixtures,filtered_rows,scored_rows,shortlist_rows,deep_rows,approved_premium_rows,approved_standard_rows,approved_rows,competition_shortlist_rows,competition_top_rows,downgraded_rows,blocked_rows,watch_rows,snapshot_dir,run_finished_at
2026-05-31,Atlantic/Canary,622,622,512,24,24,15,15,9,0,9,2,1,4,1,1,/home/runner/work/vsigma/vsigma/data/processed/today/2026-05-31,2026-05-31T08:26:49.115873+00:00
