target_date,generated_at,fixture_id,home_team,away_team,team_side,source_name,source_url_hash,source_url_host,fetch_status,marker,marker_count,snippet_excerpt,snippet_chars,debug_status,copyright_guard,source_guard,auto_apply,production_change
2026-05-31,2026-05-31T15:41:32+01:00,1392216,Zaragoza,Malaga,home,sports_gambler,b10042e2befe064c,sportsgambler.com,OK,predicted lineup,7,"c, Keidi Bare, Toni Moya, Marcos Aranda Cuenca, Dani Gómez, Kenan Kodro. Málaga predicted lineup (4-4-2): Alfonso Herrero (GK), Carlos Puga, Diego Murillo, Einar Galilea, Rafita, David Larrubia, Dani Lorenzo, Izan Merino, Joaquín Muñoz, Chupete, Carlos Dotor.…",260,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392216,Zaragoza,Malaga,home,sports_gambler,b10042e2befe064c,sportsgambler.com,OK,predicted lineup,7,e latest injury reports. Real Zaragoza Team Page Málaga Team Page Real Zaragoza Predicted Lineup 4-4-2 Málaga Predicted Lineup 4-4-2 Real Zaragoza Predicted Lineup 4-4-2 13 Adrián Rodríguez 2 J. Sebastian Serrano 33 Yussif Saidu 16 A. Radovanovic 27 Juan Lario…,261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392216,Zaragoza,Malaga,home,sports_gambler,b10042e2befe064c,sportsgambler.com,OK,team news,8,ns Table Tennis Predictions Tennis Predictions UFC Predictions Accumulator Tips Team News & Stats Football Lineups Premier League Lineups La Liga Lineups Serie A Lineups Bundesliga Lineups Champions League Lineups FIFA World Cup Lineups Football Injuries Premi…,261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392216,Zaragoza,Malaga,home,sports_gambler,b10042e2befe064c,sportsgambler.com,OK,team news,8,UFC Predictions Accumulator Tips Lineups Injuries Fixtures & Results Standings Team News & Stats Football Lineups Premier League Lineups La Liga Lineups Serie A Lineups Bundesliga Lineups Champions League Lineups FIFA World Cup Lineups Football Injuries Premie…,261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392216,Zaragoza,Malaga,home,sports_gambler,b10042e2befe064c,sportsgambler.com,OK,team news,8,2 Ibercaja Estadio Sun 31 May 12:30 Málaga CF Prediction Odds Stats Live Stream Team News Lineups Injuries Squads Table La Liga 2 Betting Preview: Real Zaragoza vs Málaga Relegated bottom club Real Zaragoza square off against play-off hopefuls Málaga at Iberca…,261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392216,Zaragoza,Malaga,home,sports_gambler,b10042e2befe064c,sportsgambler.com,OK,lineups,40,"Real Zaragoza vs Málaga Prediction, Betting Tips, Lineups & Odds | 31 May 2026 --> Predictions Football Predictions Premier League Predictions Championship Predictions La Liga Predictions Serie A Predictions Bundesliga Predictions Ligue",236,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392216,Zaragoza,Malaga,home,sports_gambler,b10042e2befe064c,sportsgambler.com,OK,lineups,40,Tennis Predictions UFC Predictions Accumulator Tips Team News & Stats Football Lineups Premier League Lineups La Liga Lineups Serie A Lineups Bundesliga Lineups Champions League Lineups FIFA World Cup Lineups Football Injuries Premier League Injuries La Liga I…,261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392216,Zaragoza,Malaga,home,sports_gambler,b10042e2befe064c,sportsgambler.com,OK,lineups,40,Predictions Accumulator Tips Team News & Stats Football Lineups Premier League Lineups La Liga Lineups Serie A Lineups Bundesliga Lineups Champions League Lineups FIFA World Cup Lineups Football Injuries Premier League Injuries La Liga Injuries Serie A Injurie…,261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392217,Cordoba,Huesca,away,sports_gambler,a0bccd43b19ecfe4,sportsgambler.com,OK,predicted lineup,7,"s had 2 assists in the previous 10 games. Predicted & Confirmed Lineups Córdoba predicted lineup (4-3-3): Iker Álvarez (GK), Jacobo Gonzalez, Daniel Garcia, Juan María Alcedo, Ignasi Vilarrasa, Sergi Guardiola, Isma Ruiz, Theo Zidane, Diego Percan, Adrian Fuen…",261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392217,Cordoba,Huesca,away,sports_gambler,a0bccd43b19ecfe4,sportsgambler.com,OK,predicted lineup,7,"Ruiz, Theo Zidane, Diego Percan, Adrian Fuentes, Kevin Villodres Medina. Huesca predicted lineup (5-4-1): Dani Martín (GK), Javi Mier, Iñigo Sebastián Magaña Pina, Joaquín Fernández, Álvaro Carrillo, Jordi Martín, Daniel Luna, Jaime Seoane, Jesus Alvarez, Fran…",261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392217,Cordoba,Huesca,away,sports_gambler,a0bccd43b19ecfe4,sportsgambler.com,OK,predicted lineup,7,plus the most recent injury updates. Córdoba Team Page Huesca Team Page Córdoba Predicted Lineup 4-3-3 Huesca Predicted Lineup 5-4-1 Córdoba Predicted Lineup 4-3-3 1 Iker Álvarez 10 Jacobo Gonzalez 37 Daniel Garcia 3 Juan María Alcedo 2 Ignasi Vilarrasa 14 Ser…,261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392217,Cordoba,Huesca,away,sports_gambler,a0bccd43b19ecfe4,sportsgambler.com,OK,team news,9,ns Table Tennis Predictions Tennis Predictions UFC Predictions Accumulator Tips Team News & Stats Football Lineups Premier League Lineups La Liga Lineups Serie A Lineups Bundesliga Lineups Champions League Lineups FIFA World Cup Lineups Football Injuries Premi…,261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392217,Cordoba,Huesca,away,sports_gambler,a0bccd43b19ecfe4,sportsgambler.com,OK,team news,9,UFC Predictions Accumulator Tips Lineups Injuries Fixtures & Results Standings Team News & Stats Football Lineups Premier League Lineups La Liga Lineups Serie A Lineups Bundesliga Lineups Champions League Lineups FIFA World Cup Lineups Football Injuries Premie…,261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392217,Cordoba,Huesca,away,sports_gambler,a0bccd43b19ecfe4,sportsgambler.com,OK,team news,9,"stadio El Arcangel Sun 31 May 15:00 SD Huesca Prediction Odds Stats Live Stream Team News Lineups Injuries Squads Table La Liga 2 Betting Preview: Córdoba vs Huesca Córdoba welcome relegated Huesca to Estadio El Arcangel, with kick-off set for 15:00 on Sunday…",260,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392217,Cordoba,Huesca,away,sports_gambler,a0bccd43b19ecfe4,sportsgambler.com,OK,lineups,40,"Córdoba vs Huesca Prediction, Betting Tips, Lineups & Odds | 31 May 2026 --> Predictions Football Predictions Premier League Predictions Championship Predictions La Liga Predictions Serie A Predictions Bundesliga Predictions Ligue",230,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392217,Cordoba,Huesca,away,sports_gambler,a0bccd43b19ecfe4,sportsgambler.com,OK,lineups,40,Tennis Predictions UFC Predictions Accumulator Tips Team News & Stats Football Lineups Premier League Lineups La Liga Lineups Serie A Lineups Bundesliga Lineups Champions League Lineups FIFA World Cup Lineups Football Injuries Premier League Injuries La Liga I…,261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1392217,Cordoba,Huesca,away,sports_gambler,a0bccd43b19ecfe4,sportsgambler.com,OK,lineups,40,Predictions Accumulator Tips Team News & Stats Football Lineups Premier League Lineups La Liga Lineups Serie A Lineups Bundesliga Lineups Champions League Lineups FIFA World Cup Lineups Football Injuries Premier League Injuries La Liga Injuries Serie A Injurie…,261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1492286,Palmeiras,Chapecoense-sc,home,sportsmole,c70649f0aa12b124,sportsmole.co.uk,OK,possible starting lineup,2,"ended, while Kauan Faria, Rafael Thyere and Robert are all sidelined. Palmeiras possible starting lineup: Lomba; Khellven, Murilo, Fuchs, Arthur; Freitas, Evangelista, Allan; Anderson, Paulinho, Luighi Chapecoense possible starting lineup: Paixao; Vinicius, Le…",261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1492286,Palmeiras,Chapecoense-sc,home,sportsmole,c70649f0aa12b124,sportsmole.co.uk,OK,possible starting lineup,2,"hs, Arthur; Freitas, Evangelista, Allan; Anderson, Paulinho, Luighi Chapecoense possible starting lineup: Paixao; Vinicius, Leonardo, Paulo; Everton, Carvalheira, Balieiro, Pacheco; Enio, Bolasie, Marcelinho We say: Palmeiras 5-0 Chapecoense Palmeiras have sco…",261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1492286,Palmeiras,Chapecoense-sc,home,sportsmole,c70649f0aa12b124,sportsmole.co.uk,OK,team news,6,"Preview: Palmeiras vs Chapecoense - prediction, team news, lineups - Sports Mole Live scores Previews Search the website Menu Loading... Brasileiro Gameweek 18 Palmeiras May 31, 2026 8.00pm Allianz Parque Chapecoense Sports Mole Football",237,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1492286,Palmeiras,Chapecoense-sc,home,sportsmole,c70649f0aa12b124,sportsmole.co.uk,OK,team news,6,"Sports Mole Football Palmeiras Preview: Palmeiras vs Chapecoense - prediction, team news, lineups By Adepoju Marvellous | 30 May 2026 21:39 , Last updated: 30 May 2026 21:44 © Iconsport / SUSA / Icon Sport Palmeiras and Chapecoense meet in round 18 of the 2026…",261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1492286,Palmeiras,Chapecoense-sc,home,sportsmole,c70649f0aa12b124,sportsmole.co.uk,OK,team news,6,"e Brasileiro form: L L L D L L Chapecoense form (all competitions): D W L L W D Team News © Imago / Brazil Photo Press Palmeiras are missing Carlos Miguel, Andreas Pereira, and Giay due to suspension, while several others are out injured or on international du…",261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1492286,Palmeiras,Chapecoense-sc,home,sportsmole,c70649f0aa12b124,sportsmole.co.uk,OK,lineups,5,"Preview: Palmeiras vs Chapecoense - prediction, team news, lineups - Sports Mole Live scores Previews Search the website Menu Loading... Brasileiro Gameweek 18 Palmeiras May 31, 2026 8.00pm Allianz Parque Chapecoense Sports Mole Football Palmeira",246,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1492286,Palmeiras,Chapecoense-sc,home,sportsmole,c70649f0aa12b124,sportsmole.co.uk,OK,lineups,5,"e Football Palmeiras Preview: Palmeiras vs Chapecoense - prediction, team news, lineups By Adepoju Marvellous | 30 May 2026 21:39 , Last updated: 30 May 2026 21:44 © Iconsport / SUSA / Icon Sport Palmeiras and Chapecoense meet in round 18 of the 2026 Brasileir…",261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1492286,Palmeiras,Chapecoense-sc,home,sportsmole,c70649f0aa12b124,sportsmole.co.uk,OK,lineups,5,"ted articles Preview: Palmeiras vs Junior Barranquilla - prediction, team news, lineups Football | 27 May 2026 20:48 Preview: Flamengo vs Palmeiras - prediction, team news, lineups Football | 22 May 2026 23:59 Man United identify 'perfect' Casemiro replacement…",261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1492286,Palmeiras,Chapecoense-sc,home,sports_gambler,caca2b3e72cb51fa,sportsgambler.com,OK,predicted lineup,7,"managed 3 assists in the last 10 games. Predicted & Confirmed Lineups Palmeiras predicted lineup (4-2-3-1): Marcelo Lomba (GK), Khellven, Bruno Fuchs, Murilo Cerqueira, Arthur Gabriel, Lucas Evangelista, Marlon Freitas, Allan, Erick Bele, Felipe Anderson, Luig…",261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1492286,Palmeiras,Chapecoense-sc,home,sports_gambler,caca2b3e72cb51fa,sportsgambler.com,OK,predicted lineup,7,", Marlon Freitas, Allan, Erick Bele, Felipe Anderson, Luighi Hanri. Chapecoense predicted lineup (4-3-3): Anderson Paixao (GK), Everton, Bruno Leonardo, Joao Paulo, Bruno Pacheco, Carvalheira, Jean Carlos, Camilo, Sebastião Enio, Yannick Bolasie, Marcinho. Vie…",261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
2026-05-31,2026-05-31T15:41:32+01:00,1492286,Palmeiras,Chapecoense-sc,home,sports_gambler,caca2b3e72cb51fa,sportsgambler.com,OK,predicted lineup,7,newest injury information. Palmeiras Team Page Chapecoense Team Page Palmeiras Predicted Lineup 4-2-3-1 Chapecoense Predicted Lineup 4-3-3 Palmeiras Predicted Lineup 4-2-3-1 14 Marcelo Lomba 12 Khellven 3 Bruno Fuchs 26 Murilo Cerqueira 56 Arthur Gabriel 30 Lu…,261,DEBUG_SNIPPET,short_excerpt_only_no_full_html,data/processed/today/2026-05-31/vsigma_probable_lineup_sources.csv;data/processed/governance/vsigma_probable_lineup_sources.csv;data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,NO,NO
