target_date,generated_at,rows_seen,rows_imported,rows_learning_only,rows_rejected,rows_quarantined,input_files,import_status_counts,quarantine_reason_counts,sources_seen,template_rows,auto_apply,production_change
2026-05-31,2026-05-31T15:41:32+01:00,12,12,0,0,0,data/processed/today/2026-05-31/probable_lineup_sources_autonomous.csv;data/processed/governance/probable_lineup_sources_autonomous.csv,IMPORTED=12,none,sports_gambler=10; sportsmole=2,240,NO,NO
