summary_scope,metric,rows_total,value_num,value_text,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
overall,shortlist_rows,4,4.0,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,result_available_rows,4,4.0,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,pending_rows,4,0.0,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,unmatched_rows,4,0.0,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,bet_rows,4,4.0,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,lean_play_rows,4,0.0,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,premium_rows,4,4.0,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,standard_rows,4,0.0,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,wins,4,1.0,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,losses,4,3.0,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,pushes,4,0.0,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,voids,4,0.0,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,profit_units_total,4,-2.64,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,roi_percent,4,-66.0,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,avg_execution_score,4,119.02535,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
overall,avg_primary_edge,4,0.152254,,2026-05-31,2026-06-01T21:09:16+00:00,POST,OFFICIAL_RESULTS,NO_DATE_COLUMN,2026-05-31-20260601T210916Z
