target_date,generated_at,close_rank,issue_type,severity,fixture_id,home_team,away_team,market_primary,field_name,current_value,close_state,close_reason,next_action,source_file,auto_fix,production_change,guardrail_status
2026-06-11,2026-06-11T15:26:28+01:00,1,MISSING_IDENTITY,P2,,,,UNKNOWN,fixture_id,EMPTY,NEEDS_SOURCE_IDENTITY,Learning row is missing fixture_id or market_primary.,REBUILD_FROM_EXECUTION_AND_RESULT_SOURCES,data/processed/today/2026-06-11/vsigma_learning_ledger.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
2026-06-11,2026-06-11T15:26:28+01:00,2,MISSING_RESULT_FILE,P2,,,,UNKNOWN,result_status,EMPTY,WAIT_POST_RESULT_LABELING,No dated market result file exists yet.,RUN_POST_RESULTS_PIPELINE,data/processed/governance/vsigma_market_results_labeled.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
2026-06-11,2026-06-11T15:26:28+01:00,3,OPEN_RESULT_STATUS,P2,,,,UNKNOWN,result_status,UNRESOLVED,WAIT_POST_RESULT_LABELING,Outcome cannot close until post-result labeling is available.,RUN_POST_THEN_REBUILD_LEARNING,data/processed/today/2026-06-11/vsigma_learning_ledger.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
2026-06-11,2026-06-11T15:26:28+01:00,4,PRELOCK_OPEN_ITEM,P2,1548054,Almeria,Castellón,OVER_2_5,lineup_activation_state,INACTIVE,WAIT_PRELOCK,BET row still needs prelock/lineup timing confirmation.,RUN_PRELOCK_IN_WINDOW,data/processed/governance/vsigma_today_execution_shortlist.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
2026-06-11,2026-06-11T15:26:28+01:00,5,NO_SIGNAL,P3,,,,UNKNOWN,improvement_signal,EMPTY,ENRICH_AFTER_POST,improvement_signal is empty or unresolved.,REBUILD_LEARNING_AFTER_POST,data/processed/today/2026-06-11/vsigma_learning_ledger.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
2026-06-11,2026-06-11T15:26:28+01:00,6,UNKNOWN_RISK,P3,,,,UNKNOWN,accuracy_primary_risk,EMPTY,ENRICH_AFTER_POST,accuracy_primary_risk is empty or unresolved.,REBUILD_LEARNING_AFTER_POST,data/processed/today/2026-06-11/vsigma_learning_ledger.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
