target_date,generated_at,registry_rules,rows_reviewed,in_sample_rows,out_of_sample_rows,pending_rows,evaluated_rows,oos_evaluated_rows,oos_hit_rows,oos_miss_rows,oos_void_rows,oos_hit_rate_pct,oos_hit_or_void_rate_pct,oos_class_counts,oos_outcome_counts,rule_market_counts,activation_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-06-20,2026-06-20T16:31:58+01:00,56,1436,78,306,1052,384,306,218,78,10,71.2,74.5,PENDING_RESULT=1052; OUT_OF_SAMPLE=306; IN_SAMPLE_BOOTSTRAP=78,PENDING_RESULT=1052; HIT=275; MISS=97; VOID=12,OVER_1_5=669; API_DNB=275; API_DOUBLE_CHANCE=275; UNDER_3_5=217,NO_RULE_ACTIVATION_PERMISSION=1436,NO_PICK_PERMISSION=1436,NO_STAKE_PERMISSION=1436,Collect future OUT_OF_SAMPLE rows. No rule activation before sufficient out-of-sample sample size.,NO,NO
