target_date,generated_at,source_rows,finished_rows,pending_rows,summary_rows,top_market_by_hit_rate,top_market_by_hit_or_void_rate,sample_warning_counts,calibration_status_counts,next_action,auto_apply,production_change
2026-06-10,2026-06-12T18:29:15+01:00,63,55,8,77,REVIEW_PRIORITY=P1_MANUAL_REVIEW | API_DOUBLE_CHANCE | hit_rate_pct=83.3 | evaluated=24,REVIEW_PRIORITY=P1_MANUAL_REVIEW | API_DNB | hit_or_void_rate_pct=83.3 | evaluated=24,LOW_SAMPLE_UNDER_50=42; INSUFFICIENT_SAMPLE_UNDER_20=28; MEDIUM_SAMPLE_UNDER_100=7,CALIBRATION_OBSERVE_ONLY=28; CALIBRATION_WEAK_OR_NEGATIVE=17; CALIBRATION_NEUTRAL=12; CALIBRATION_MEDIUM_OBSERVED_EDGE=11; CALIBRATION_STRONG_OBSERVED_EDGE=4; CALIBRATION_MEDIUM_PROTECTED_MARKET=3; CALIBRATION_STRONG_PROTECTED_MARKET=2,Use this summary to design future promotion rules only after enough sample size exists. It cannot create picks or stake.,NO,NO
