target_date,generated_at,fixtures_reviewed,search_provider,urls_discovered,rows_extracted,status_counts,source_counts,auto_apply,production_change
2026-07-03,2026-07-03T23:36:14+01:00,2,SERPAPI_SEARCH_FAILED;SERPAPI;SERPAPI_ERROR,6,0,NO_XI_PATTERN=10; IRRELEVANT_FIXTURE_PAGE=1,sports_gambler=10; sportsmole=1,NO,NO
