target_date,generated_at,sources_reviewed,sample_gate_counts,verdict_counts,recommended_action_counts,auto_apply,production_change
2026-07-29,2026-07-29T19:32:48+01:00,15,INSUFFICIENT_SAMPLE=14; MATURE_SAMPLE=1,HOLD_SAMPLE=14; USABLE_SUPPORTING_SOURCE=1,KEEP_ACTIVE_COLLECT_MORE_DATA=14; KEEP_ACTIVE_NO_WEIGHT_CHANGE=1,NO,NO
