target_date,generated_at,fixture_id,home_team,away_team,provider,api_status,api_note,team_side,team_id,team_name,formation,row_type,player_id,player_name,player_number,player_position,player_grid,api_calls_planned,api_calls_executed,source_guard,lineup_permission,canonical_board_permission,pick_permission,stake_permission,auto_apply,production_change
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,START_XI,336555,E. Pedrola,39,M,3:1,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,START_XI,12667,J. Viera,21,F,4:2,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,START_XI,1585,Jese,10,F,4:1,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,SUBSTITUTE,443146,A. Suarez,35,G,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,SUBSTITUTE,46698,J. Caro,13,G,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,SUBSTITUTE,182694,I. Gil,8,M,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,SUBSTITUTE,137441,C. Gutierrez,23,D,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,SUBSTITUTE,330599,I. Bravo,49,F,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,SUBSTITUTE,297869,I. Gonzalez,26,M,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,SUBSTITUTE,601690,I. Medina,38,F,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,SUBSTITUTE,481993,V. Pezzolesi,27,D,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,SUBSTITUTE,35589,N. Benedetti,7,M,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,SUBSTITUTE,122230,M. Fuster,14,M,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,SUBSTITUTE,157194,Pejino,24,F,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1548055,Malaga,Las Palmas,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,away,534,Las Palmas,4-4-2,SUBSTITUTE,431890,J. Herzog,15,D,,2,1,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1546281,Cape Town City,Magesi,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2697,Cape Town City,4-4-2,START_XI,316546,L. Diana-Olario,47,G,1:1,2,2,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1546281,Cape Town City,Magesi,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2697,Cape Town City,4-4-2,START_XI,345521,A. S. Ziba,19,D,2:4,2,2,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1546281,Cape Town City,Magesi,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2697,Cape Town City,4-4-2,START_XI,663277,C. Fortune,48,D,2:3,2,2,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1546281,Cape Town City,Magesi,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2697,Cape Town City,4-4-2,START_XI,46361,L. Gordinho,25,D,2:2,2,2,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1546281,Cape Town City,Magesi,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2697,Cape Town City,4-4-2,START_XI,663372,B. Telile,46,D,2:1,2,2,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1546281,Cape Town City,Magesi,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2697,Cape Town City,4-4-2,START_XI,355110,J. Rhodes,10,M,3:4,2,2,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1546281,Cape Town City,Magesi,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2697,Cape Town City,4-4-2,START_XI,663275,D. Lee,51,M,3:3,2,2,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1546281,Cape Town City,Magesi,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2697,Cape Town City,4-4-2,START_XI,417823,G. Amato,55,M,3:2,2,2,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1546281,Cape Town City,Magesi,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2697,Cape Town City,4-4-2,START_XI,457753,H. Sereets,33,M,3:1,2,2,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1546281,Cape Town City,Magesi,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2697,Cape Town City,4-4-2,START_XI,205918,T. Moosa,9,F,4:2,2,2,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1546281,Cape Town City,Magesi,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2697,Cape Town City,4-4-2,START_XI,76966,D. Zajmovic,7,F,4:1,2,2,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1546281,Cape Town City,Magesi,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2697,Cape Town City,4-4-2,SUBSTITUTE,588628,Z. Mtuzula,49,G,,2,2,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1546281,Cape Town City,Magesi,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2697,Cape Town City,4-4-2,SUBSTITUTE,46636,M. Timm,5,M,,2,2,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
2026-06-10,2026-06-11T07:48:10+01:00,1546281,Cape Town City,Magesi,API-SPORTS_DIRECT,OK,lineups fetched directly by fixture_id,home,2697,Cape Town City,4-4-2,SUBSTITUTE,136110,S. Ngobeni,3,D,,2,2,BOARD_FIXTURE_ID_DIRECT_API_LINEUPS,API_LINEUP_SNAPSHOT_ONLY,NO_CANONICAL_BOARD_PERMISSION,NO_PICK_PERMISSION,NO_STAKE_PERMISSION,NO,NO
