target_date,generated_at,fixture_id,league,country,home_team,away_team,fixture_datetime_utc,promotion_status,promotion_reason,source_path,allowed_downstream_use,auto_apply,production_change
2026-06-10,2026-06-12T23:55:22+01:00,1545469,Tournoi Maurice Revello,World,Congo DR U20,Saudi Arabia U21,2026-06-10T12:30:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1550468,Tweede Divisie,Netherlands,Sparta Rotterdam II,Groningen U21,2026-06-10T17:30:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1524827,USL League Two,USA,Charlotte Eagles,Asheville City,2026-06-10T22:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1524835,USL League Two,USA,Charlotte Independence 2,Port City,2026-06-10T23:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1524828,USL League Two,USA,Chicago Dutch Lions,St. Croix,2026-06-10T23:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1524829,USL League Two,USA,Erie Sports Center,Buffalo,2026-06-10T22:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1524850,USL League Two,USA,Nona,Brooke House,2026-06-10T23:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1524833,USL League Two,USA,Steel City,Pittsburgh Riverhounds 2,2026-06-10T23:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1532390,USL W League,USA,Loudoun United FC W,Patuxent W,2026-06-10T22:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1532157,USL W League,USA,Rochester W,RKC Third Coast W,2026-06-10T23:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1532155,USL W League,USA,Sporting JAX W,Fort Lauderdale Utd II W,2026-06-10T20:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1489868,4. liga - Divizie A,Czech-Republic,Slavoj Český Krumlov,Hluboka nad Vltavou,2026-06-10T17:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1490110,4. liga - Divizie B,Czech-Republic,Meteor Praha,Ústí nad Labem II,2026-06-10T17:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1487720,4. liga - Divizie E,Czech-Republic,Kozlovice,Břeclav,2026-06-10T16:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1487839,4. liga - Divizie F,Czech-Republic,Opava II,Břidličná,2026-06-10T17:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1549395,Baiano U20,Brazil,Jacobina U20,Conquista U20,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1543894,Brasileiro U17,Brazil,Fluminense U17,Fortaleza U17,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1543895,Brasileiro U17,Brazil,Internacional U17,RB Bragantino U17,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1526163,Brasileiro U20 A,Brazil,Botafogo U20,Criciuma U20,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1526164,Brasileiro U20 A,Brazil,Corinthians U20,Avaí U20,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1526167,Brasileiro U20 A,Brazil,Grêmio U20,Fluminense U20,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1526168,Brasileiro U20 A,Brazil,Juventude U20,Bahia U20,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1526172,Brasileiro U20 A,Brazil,Vitória U20,América Mineiro U20,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1539825,Catarinense U20,Brazil,Chapecoense U20,Concórdia U20,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1525494,Friendlies,World,England,Costa Rica,2026-06-10T21:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1550833,Friendlies,World,Pakistan,Afghanistan,2026-06-10T17:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1540358,Friendlies,World,Portugal,Nigeria,2026-06-10T20:45:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1548695,Friendlies Clubs,World,Trelleborg,Osters IF,2026-06-10T14:30:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1548488,Friendlies Women,World,Saudi Arabia W,Laos W,2026-06-10T13:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1550839,Oberliga - Hessen,Germany,Kassel,SG Bornheim,2026-06-10T18:00:00+01:00,TRUSTED_SOURCE_BUT_NO_SCORED_ROW,trusted raw candidate has no matching scored row,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,WAIT_SCORING,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1512454,Reserve League,Argentina,Argentinos Juniors Res.,Barracas Central Res.,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1512459,Reserve League,Argentina,Estudiantes Rio Cuarto 2,Huracán Res.,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1512463,Reserve League,Argentina,Newell's Old Boys Res.,Boca Juniors Res.,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1512466,Reserve League,Argentina,San Lorenzo Res.,Instituto Res.,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1512467,Reserve League,Argentina,San Martín San Juan Res.,Estudiantes La Plata Res,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1512468,Reserve League,Argentina,Sarmiento Res.,Talleres Córdoba Res.,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
2026-06-10,2026-06-12T23:55:22+01:00,1512470,Reserve League,Argentina,Vélez Sársfield Res.,Tigre Res.,2026-06-10T19:00:00+01:00,NOT_TRUSTED_NO_PROMOTION,raw candidate is not TRUSTED_RAW_SOURCE,data/processed/governance/vsigma_raw_candidate_trust_gate.csv,DIAGNOSTIC_ONLY,NO,NO
