target_date,generated_at,rows_reviewed,promoted_rows,blocked_rows,quarantine_rows,promotion_status_counts,next_action,auto_apply,production_change
2026-08-11,2026-08-11T19:12:29+01:00,203,13,7,1,NOT_TRUSTED_NO_PROMOTION=182; PROMOTED_TO_SCORING_INPUT=13; TRUSTED_SOURCE_BUT_NO_DATA_BLOCKED=7; TRUSTED_SOURCE_BUT_NO_SCORED_ROW=1,Promoted rows may feed normal scoring gates only.,NO,NO
