target_date,generated_at,ledger_key,fixture_id,home_team,away_team,league,country,decision_bucket,pick_outcome,quality_class,market_family,official_lineup_rows,probable_lineup_rows,probable_imported_rows,probable_learning_only_rows,probable_unknown_rows,lineup_data_status,lineup_shock_status,lineup_learning_label,shock_evidence_level,manual_review_required,recommended_action,lineup_note,source_guard,auto_apply,production_change
2026-06-04,2026-06-05T19:35:20+01:00,2026-06-04|DIAGNOSTIC_EMPTY_BY_PROMOTION_GATE|NO_MARKET,DIAGNOSTIC_EMPTY_BY_PROMOTION_GATE,NO_PROMOTED_RAW_CANDIDATES,NO_SCORING_SAFE_ROWS,,,DIAGNOSTIC_ONLY,NO_PICK,DIAGNOSTIC_NO_LEARNING,NO_MARKET,0,0,0,0,0,NO_LINEUP_DATA,DIAGNOSTIC_NO_LINEUP_LEARNING,DIAGNOSTIC_NOT_REAL_FIXTURE,NONE,NO,NO_MODEL_CHANGE,Diagnostic row; no fixture-level lineup shock can be evaluated.,LINEUP_SHOCK_LEARNING_V1_NO_AUTO_APPLY,NO,NO
2026-06-06,2026-06-06T12:50:23+01:00,2026-06-04|DIAGNOSTIC_EMPTY_BY_PROMOTION_GATE|NO_MARKET,DIAGNOSTIC_EMPTY_BY_PROMOTION_GATE,NO_PROMOTED_RAW_CANDIDATES,NO_SCORING_SAFE_ROWS,,,DIAGNOSTIC_ONLY,NO_PICK,DIAGNOSTIC_NO_LEARNING,NO_MARKET,0,0,0,0,0,NO_LINEUP_DATA,DIAGNOSTIC_NO_LINEUP_LEARNING,DIAGNOSTIC_NOT_REAL_FIXTURE,NONE,NO,NO_MODEL_CHANGE,Diagnostic row; no fixture-level lineup shock can be evaluated.,LINEUP_SHOCK_LEARNING_V1_NO_AUTO_APPLY,NO,NO
2026-06-06,2026-06-06T12:50:23+01:00,2026-06-05|DIAGNOSTIC_EMPTY_BY_PROMOTION_GATE|NO_MARKET,DIAGNOSTIC_EMPTY_BY_PROMOTION_GATE,NO_PROMOTED_RAW_CANDIDATES,NO_SCORING_SAFE_ROWS,,,DIAGNOSTIC_ONLY,NO_PICK,DIAGNOSTIC_NO_LEARNING,NO_MARKET,0,0,0,0,0,NO_LINEUP_DATA,DIAGNOSTIC_NO_LINEUP_LEARNING,DIAGNOSTIC_NOT_REAL_FIXTURE,NONE,NO,NO_MODEL_CHANGE,Diagnostic row; no fixture-level lineup shock can be evaluated.,LINEUP_SHOCK_LEARNING_V1_NO_AUTO_APPLY,NO,NO
2026-06-07,2026-06-07T13:11:13+01:00,2026-06-04|DIAGNOSTIC_EMPTY_BY_PROMOTION_GATE|NO_MARKET,DIAGNOSTIC_EMPTY_BY_PROMOTION_GATE,NO_PROMOTED_RAW_CANDIDATES,NO_SCORING_SAFE_ROWS,,,DIAGNOSTIC_ONLY,NO_PICK,DIAGNOSTIC_NO_LEARNING,NO_MARKET,0,0,0,0,0,NO_LINEUP_DATA,DIAGNOSTIC_NO_LINEUP_LEARNING,DIAGNOSTIC_NOT_REAL_FIXTURE,NONE,NO,NO_MODEL_CHANGE,Diagnostic row; no fixture-level lineup shock can be evaluated.,LINEUP_SHOCK_LEARNING_V1_NO_AUTO_APPLY,NO,NO
2026-06-07,2026-06-07T13:11:13+01:00,2026-06-05|1548052|NO_CLEAR_STAT_MARKET,1548052,Castellón,Almeria,,,NO_BET,PENDING,PENDING_FINAL_ACTUALS,UNKNOWN_FAMILY,0,0,0,0,0,NO_LINEUP_DATA,LINEUP_DATA_MISSING,NO_LINEUP_SIGNAL,LOW,NO,COLLECT_LINEUP_DATA,No official/probable lineup rows found for this fixture.,LINEUP_SHOCK_LEARNING_V1_NO_AUTO_APPLY,NO,NO
2026-06-09,2026-06-09T17:22:24+01:00,2026-06-04|DIAGNOSTIC_EMPTY_BY_PROMOTION_GATE|NO_MARKET,DIAGNOSTIC_EMPTY_BY_PROMOTION_GATE,NO_PROMOTED_RAW_CANDIDATES,NO_SCORING_SAFE_ROWS,,,DIAGNOSTIC_ONLY,NO_PICK,DIAGNOSTIC_NO_LEARNING,NO_MARKET,0,0,0,0,0,NO_LINEUP_DATA,DIAGNOSTIC_NO_LINEUP_LEARNING,DIAGNOSTIC_NOT_REAL_FIXTURE,NONE,NO,NO_MODEL_CHANGE,Diagnostic row; no fixture-level lineup shock can be evaluated.,LINEUP_SHOCK_LEARNING_V1_NO_AUTO_APPLY,NO,NO
2026-06-09,2026-06-09T17:22:24+01:00,2026-06-05|1548053|NO_CLEAR_STAT_MARKET,1548053,Las Palmas,Malaga,,,NO_BET,NO_PICK,,UNKNOWN_FAMILY,0,0,0,0,0,NO_LINEUP_DATA,LINEUP_DATA_MISSING,NO_LINEUP_SIGNAL,LOW,NO,COLLECT_LINEUP_DATA,No official/probable lineup rows found for this fixture.,LINEUP_SHOCK_LEARNING_V1_NO_AUTO_APPLY,NO,NO
2026-06-09,2026-06-09T17:22:24+01:00,2026-06-08|DIAGNOSTIC_EMPTY_BY_PROMOTION_GATE|NO_MARKET,DIAGNOSTIC_EMPTY_BY_PROMOTION_GATE,NO_PROMOTED_RAW_CANDIDATES,NO_SCORING_SAFE_ROWS,,,DIAGNOSTIC_ONLY,NO_PICK,DIAGNOSTIC_NO_LEARNING,NO_MARKET,0,0,0,0,0,NO_LINEUP_DATA,DIAGNOSTIC_NO_LINEUP_LEARNING,DIAGNOSTIC_NOT_REAL_FIXTURE,NONE,NO,NO_MODEL_CHANGE,Diagnostic row; no fixture-level lineup shock can be evaluated.,LINEUP_SHOCK_LEARNING_V1_NO_AUTO_APPLY,NO,NO
2026-06-10,2026-06-10T18:46:40+01:00,2026-06-04|DIAGNOSTIC_EMPTY_BY_PROMOTION_GATE|NO_MARKET,DIAGNOSTIC_EMPTY_BY_PROMOTION_GATE,NO_PROMOTED_RAW_CANDIDATES,NO_SCORING_SAFE_ROWS,,,DIAGNOSTIC_ONLY,NO_PICK,DIAGNOSTIC_NO_LEARNING,NO_MARKET,0,0,0,0,0,NO_LINEUP_DATA,DIAGNOSTIC_NO_LINEUP_LEARNING,DIAGNOSTIC_NOT_REAL_FIXTURE,NONE,NO,NO_MODEL_CHANGE,Diagnostic row; no fixture-level lineup shock can be evaluated.,LINEUP_SHOCK_LEARNING_V1_NO_AUTO_APPLY,NO,NO
2026-06-10,2026-06-10T18:46:40+01:00,2026-06-05|1548053|NO_CLEAR_STAT_MARKET,1548053,Las Palmas,Malaga,,,NO_BET,NO_PICK,,UNKNOWN_FAMILY,0,0,0,0,0,NO_LINEUP_DATA,LINEUP_DATA_MISSING,NO_LINEUP_SIGNAL,LOW,NO,COLLECT_LINEUP_DATA,No official/probable lineup rows found for this fixture.,LINEUP_SHOCK_LEARNING_V1_NO_AUTO_APPLY,NO,NO
