target_date,generated_at,quota_gate_status,api_plan_name,plan_requests_per_day,rows_reviewed,p1_rows,p2_rows,p1_estimated_units,p2_estimated_units,p2_probe_units,total_estimated_units,auto_units_reserved,max_auto_units_per_day,max_auto_units_per_run,quota_decision_counts,api_calls_allowed,api_calls_executed,recommended_action,auto_apply,production_change
2026-06-20,2026-06-20T16:22:41+01:00,AUTO_ENRICHMENT_ALLOWED_LIMITED,API-Football Pro,7500,373,329,44,1666,206,15,1872,1500,1500,1500,AUTO_ENRICHMENT_ALLOWED_P1=297; P2_PROBE_OVER_RUN_LIMIT_WAIT=29; MANUAL_REVIEW_REQUIRED=21; COVERAGE_PROBE_ALLOWED_P2=15; P1_OVER_RUN_LIMIT_WAIT=11,YES_LIMITED,NO,Run a separate enrichment executor only for allowlisted rows; do not create picks from enrichment alone.,NO,NO
