target_date,fixture_id,league,country,home_team,away_team,team_side,source_name,source_url,probable_xi,notes
2026-08-18,1555113,Liga Leumit,Israel,Maccabi Bnei Raina,Bnei Yehuda,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555113,Liga Leumit,Israel,Maccabi Bnei Raina,Bnei Yehuda,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555113,Liga Leumit,Israel,Maccabi Bnei Raina,Bnei Yehuda,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555113,Liga Leumit,Israel,Maccabi Bnei Raina,Bnei Yehuda,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555113,Liga Leumit,Israel,Maccabi Bnei Raina,Bnei Yehuda,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555113,Liga Leumit,Israel,Maccabi Bnei Raina,Bnei Yehuda,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555113,Liga Leumit,Israel,Maccabi Bnei Raina,Bnei Yehuda,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555113,Liga Leumit,Israel,Maccabi Bnei Raina,Bnei Yehuda,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555113,Liga Leumit,Israel,Maccabi Bnei Raina,Bnei Yehuda,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555113,Liga Leumit,Israel,Maccabi Bnei Raina,Bnei Yehuda,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555114,Liga Leumit,Israel,Maccabi Kabilio Jaffa,Kiryat Yam SC,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555114,Liga Leumit,Israel,Maccabi Kabilio Jaffa,Kiryat Yam SC,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555114,Liga Leumit,Israel,Maccabi Kabilio Jaffa,Kiryat Yam SC,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555114,Liga Leumit,Israel,Maccabi Kabilio Jaffa,Kiryat Yam SC,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555114,Liga Leumit,Israel,Maccabi Kabilio Jaffa,Kiryat Yam SC,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555114,Liga Leumit,Israel,Maccabi Kabilio Jaffa,Kiryat Yam SC,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555114,Liga Leumit,Israel,Maccabi Kabilio Jaffa,Kiryat Yam SC,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555114,Liga Leumit,Israel,Maccabi Kabilio Jaffa,Kiryat Yam SC,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555114,Liga Leumit,Israel,Maccabi Kabilio Jaffa,Kiryat Yam SC,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1555114,Liga Leumit,Israel,Maccabi Kabilio Jaffa,Kiryat Yam SC,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1520826,Serie B,Brazil,Londrina,Atletico Goianiense,home,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1520826,Serie B,Brazil,Londrina,Atletico Goianiense,home,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1520826,Serie B,Brazil,Londrina,Atletico Goianiense,home,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1520826,Serie B,Brazil,Londrina,Atletico Goianiense,home,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1520826,Serie B,Brazil,Londrina,Atletico Goianiense,home,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1520826,Serie B,Brazil,Londrina,Atletico Goianiense,away,sportsmole,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1520826,Serie B,Brazil,Londrina,Atletico Goianiense,away,whoscored,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1520826,Serie B,Brazil,Londrina,Atletico Goianiense,away,rotowire,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1520826,Serie B,Brazil,Londrina,Atletico Goianiense,away,guardian_predicted,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
2026-08-18,1520826,Serie B,Brazil,Londrina,Atletico Goianiense,away,sports_gambler,,,Fill probable_xi as semicolon-separated 11 players. Leave blank if unavailable.
