target_date,generated_at,gate_rank,fixture_id,league,home_team,away_team,market_primary,base_final_recommendation,objective_status,availability_status,lineup_status,gate_decision,gate_reason,recommended_action,home_urgency_score,away_urgency_score,home_rank,away_rank,lineup_activation_state,lineup_minutes_to_kickoff,availability_known_risk_score,availability_attack_penalty,home_absence_risk_score,away_absence_risk_score,pick_failure_mode,auto_apply,production_change,guardrail_status
2026-06-01,2026-06-01T15:45:10+01:00,1,1392217,Segunda División,Cordoba,Huesca,OVER_2_5,BET,OBJECTIVE_SUPPORTS_TEMPO,AVAILABILITY_UNKNOWN_OR_CLEAN,WAIT_PRELOCK,WAIT_PRELOCK,at least one team has table urgency that can support tempo; lineups are inactive and fixture is outside prelock window; no strong availability contradiction detected,Wait for lineups/prelock before execution,0.0,1.0,11.0,20.0,INACTIVE,9999,0,0,0,0,PROXY_CONTEXT_ONLY,NO,NO,DATED_SOURCE_ONLY_OBJECTIVE_AVAILABILITY_GATE
2026-06-01,2026-06-01T15:45:10+01:00,2,1392220,Segunda División,Almeria,Valladolid,OVER_2_5,BET,OBJECTIVE_SUPPORTS_TEMPO,AVAILABILITY_UNKNOWN_OR_CLEAN,WAIT_PRELOCK,WAIT_PRELOCK,at least one team has table urgency that can support tempo; lineups are inactive and fixture is outside prelock window; no strong availability contradiction detected,Wait for lineups/prelock before execution,1.0,0.0,3.0,16.0,INACTIVE,9999,0,0,0,0,PROXY_CONTEXT_ONLY,NO,NO,DATED_SOURCE_ONLY_OBJECTIVE_AVAILABILITY_GATE
2026-06-01,2026-06-01T15:45:10+01:00,3,1492282,Serie A,RB Bragantino,Internacional,OVER_1_5,BET,OBJECTIVE_SUPPORTS_TEMPO,AVAILABILITY_UNKNOWN_OR_CLEAN,WAIT_PRELOCK,WAIT_PRELOCK,at least one team has table urgency that can support tempo; lineups are inactive and fixture is outside prelock window; no strong availability contradiction detected,Wait for lineups/prelock before execution,0.5,0.0,5.0,14.0,INACTIVE,9999,0,0,0,0,PROXY_CONTEXT_ONLY,NO,NO,DATED_SOURCE_ONLY_OBJECTIVE_AVAILABILITY_GATE
2026-06-01,2026-06-01T15:45:10+01:00,4,1492289,Serie A,Vasco DA Gama,Atletico-MG,OVER_1_5,BET,OBJECTIVE_SUPPORTS_TEMPO,AVAILABILITY_UNKNOWN_OR_CLEAN,WAIT_PRELOCK,WAIT_PRELOCK,at least one team has table urgency that can support tempo; lineups are inactive and fixture is outside prelock window; no strong availability contradiction detected,Wait for lineups/prelock before execution,1.0,0.0,17.0,13.0,INACTIVE,9999,0,0,0,0,PROXY_CONTEXT_ONLY,NO,NO,DATED_SOURCE_ONLY_OBJECTIVE_AVAILABILITY_GATE
