target_date,generated_at,fixture_id,league,country,home_team,away_team,team_side,source_name,source_url,probable_xi,input_file,import_status,import_reason,quality_score,quality_notes,auto_apply,production_change
2026-07-30,2026-07-30T19:54:31+01:00,1494711,,,KFUM Oslo,Molde,away,sportsmole,https://www.sportsmole.co.uk/football/molde/preview/kfum-vs-molde-prediction-team-news-lineups_601771.html,posiadala;lovik;amundsen;hansen;kabini;daga;breivik;hestad;granaas;diop;abdullai,data/processed/today/2026-07-30/probable_lineup_sources_autonomous.csv,LEARNING_ONLY,below_promotion_accuracy_gate,0.636,"fuzzy_official_overlap=7/11;promotion_gate=8/11;matches=hansen~sivert sira hansen:0.96,kabini~samukelo kabini:0.96,daga~daniel daga:0.96,breivik~emil breivik:0.96,hestad~eirik hestad:0.96",NO,NO
2026-07-30,2026-07-30T19:54:31+01:00,1494711,,,KFUM Oslo,Molde,away,sportsmole,https://www.sportsmole.co.uk/football/molde/preview/molde-vs-kfum-prediction-team-news-lineups_576343.html,karlstrom;bjornbak;oyvann;haugan;amundsen;granaas;daga;eikrem;sery;gulbrandsen;hestad,data/processed/today/2026-07-30/probable_lineup_sources_autonomous.csv,LEARNING_ONLY,below_promotion_accuracy_gate,0.273,"fuzzy_official_overlap=3/11;promotion_gate=8/11;matches=granaas~sondre milian granaas:0.96,daga~daniel daga:0.96,hestad~eirik hestad:0.96",NO,NO
2026-07-30,2026-07-30T19:54:31+01:00,1492307,,,Remo,Vitoria,away,sportsmole,https://www.sportsmole.co.uk/football/vitoria/preview/vitoria-vs-sao-paulo-prediction-team-news-lineups_595460.html,arcanjo;neris;caca;candido;nathan;martinez;baralhas;cantalapiedra;matheuzinho;erick;kayzer,data/processed/today/2026-07-30/probable_lineup_sources_autonomous.csv,LEARNING_ONLY,below_promotion_accuracy_gate,0.455,"fuzzy_official_overlap=5/11;promotion_gate=8/11;matches=caca~cacá:1.00,erick~erick:1.00,arcanjo~lucas arcanjo:0.96,candido~luan cândido:0.96,baralhas~gabriel baralhas:0.96",NO,NO
2026-07-30,2026-07-30T19:54:31+01:00,1494709,,,Aalesund,Viking,home,sportsmole,https://www.sportsmole.co.uk/football/aalesund/preview/aalesund-vs-viking-fk-prediction-team-news-lineups_601783.html,larsen;haram;syversen;gudmundsson;charles;christensen;melland;hagen;nesso;osenbroch;lonebu,data/processed/today/2026-07-30/probable_lineup_sources_autonomous.csv,LEARNING_ONLY,below_promotion_accuracy_gate,0.545,"fuzzy_official_overlap=6/11;promotion_gate=8/11;matches=haram~simen haram:0.96,charles~uba charles:0.96,christensen~mathias christensen:0.96,hagen~elias kristoffersen hagen:0.96,osenbroch~endre hjertager osenbroch:0.96",NO,NO
2026-07-30,2026-07-30T19:54:31+01:00,1494711,,,KFUM Oslo,Molde,away,sportsmole,https://www.sportsmole.co.uk/football/molde/preview/kfum-vs-molde-prediction-team-news-lineups_601771.html,posiadala;lovik;amundsen;hansen;kabini;daga;breivik;hestad;granaas;diop;abdullai,data/processed/governance/probable_lineup_sources_autonomous.csv,LEARNING_ONLY,below_promotion_accuracy_gate,0.636,"fuzzy_official_overlap=7/11;promotion_gate=8/11;matches=hansen~sivert sira hansen:0.96,kabini~samukelo kabini:0.96,daga~daniel daga:0.96,breivik~emil breivik:0.96,hestad~eirik hestad:0.96",NO,NO
2026-07-30,2026-07-30T19:54:31+01:00,1494711,,,KFUM Oslo,Molde,away,sportsmole,https://www.sportsmole.co.uk/football/molde/preview/molde-vs-kfum-prediction-team-news-lineups_576343.html,karlstrom;bjornbak;oyvann;haugan;amundsen;granaas;daga;eikrem;sery;gulbrandsen;hestad,data/processed/governance/probable_lineup_sources_autonomous.csv,LEARNING_ONLY,below_promotion_accuracy_gate,0.273,"fuzzy_official_overlap=3/11;promotion_gate=8/11;matches=granaas~sondre milian granaas:0.96,daga~daniel daga:0.96,hestad~eirik hestad:0.96",NO,NO
2026-07-30,2026-07-30T19:54:31+01:00,1492307,,,Remo,Vitoria,away,sportsmole,https://www.sportsmole.co.uk/football/vitoria/preview/vitoria-vs-sao-paulo-prediction-team-news-lineups_595460.html,arcanjo;neris;caca;candido;nathan;martinez;baralhas;cantalapiedra;matheuzinho;erick;kayzer,data/processed/governance/probable_lineup_sources_autonomous.csv,LEARNING_ONLY,below_promotion_accuracy_gate,0.455,"fuzzy_official_overlap=5/11;promotion_gate=8/11;matches=caca~cacá:1.00,erick~erick:1.00,arcanjo~lucas arcanjo:0.96,candido~luan cândido:0.96,baralhas~gabriel baralhas:0.96",NO,NO
2026-07-30,2026-07-30T19:54:31+01:00,1494709,,,Aalesund,Viking,home,sportsmole,https://www.sportsmole.co.uk/football/aalesund/preview/aalesund-vs-viking-fk-prediction-team-news-lineups_601783.html,larsen;haram;syversen;gudmundsson;charles;christensen;melland;hagen;nesso;osenbroch;lonebu,data/processed/governance/probable_lineup_sources_autonomous.csv,LEARNING_ONLY,below_promotion_accuracy_gate,0.545,"fuzzy_official_overlap=6/11;promotion_gate=8/11;matches=haram~simen haram:0.96,charles~uba charles:0.96,christensen~mathias christensen:0.96,hagen~elias kristoffersen hagen:0.96,osenbroch~endre hjertager osenbroch:0.96",NO,NO
