target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-08-04,2026-08-04T11:10:41+01:00,LOCAL_RAW_CANDIDATES_FOUND,3561,1,2,"Review accepted rows, then feed normal scoring gates.",NO,NO
