target_date,generated_at,board_rank,fixture_id,home_team,away_team,final_decision,board_bucket,primary_market,secondary_market,stake_band,execution_permission,portfolio_status,context_level,forecast_confidence,forecast_warning,translation_score,kill_switch,stat_profile,key_stat_forecast,prelock_trigger,live_trigger,cancel_trigger,operator_note,source_guard,auto_apply,production_change
2026-08-04,2026-08-04T11:10:39+01:00,1,1556628,Dundee Utd,Rangers,NO_BET,BLOCKED,NO_CLEAR_STAT_MARKET,NONE,NO_STAKE,NO,LIVE_ONLY_OR_SYMBOLIC,L7_SOFT_DOWN,LOW,LINEUPS_INACTIVE; LOW_LEAGUE_RELIABILITY; PARTIAL_RECENT_STATS; API_COVERAGE_UNKNOWN,-34,CANDIDATE_PROVENANCE_CEILING,MEDIUM_TEMPO | MEDIUM_SHOT_VOLUME | MEDIUM_CORNER_VOLUME | MEDIUM_CARD_RISK | BALANCED_THREAT,goals 1.47-2.73 | shots 17-28 | SoT 4-10 | corners 6-12 | cards 2-6,none,none,default no bet; bad or incomplete lineups,No execution permission.; api_gate=UNKNOWN; coverage_score=; missing=unknown,DATED_INPUT_ONLY; API_COVERAGE_GATE_V2,NO,NO
