target_date,generated_at,policy_status,api_plan_name,plan_requests_per_day,rows_reviewed,rows_allowed,full_scoring_enrichment_rows,coverage_probe_rows,diagnostic_only_rows,blocked_rows,estimated_call_units,decision_counts,downstream_use_counts,external_calls_allowed,external_calls_executed,next_action,auto_apply,production_change
2026-06-21,2026-06-21T11:52:49+01:00,MAX_COVERAGE_POLICY_READY,API-Football Pro,7500,250,250,201,0,49,0,1250,FULL_ENRICHMENT_ALLOWED_FOR_SCORING=201; DIAGNOSTIC_COVERAGE_ALLOWED_LOW_TRUST=49,SCORING_ALLOWED_WITH_NORMAL_GATES=201; DIAGNOSTIC_ONLY_NO_SCORING=49,YES_MAX_COVERAGE_POLICY,NO,Use max-coverage policy through the subscription guard and logged API executor only. Enrichment can be broad; scoring remains restricted by downstream_use and normal gates.,NO,NO
