target_date,generated_at,rows_reviewed,candidate_rows,block_rows,observe_rows,insufficient_sample_rows,rule_bucket_counts,rule_decision_counts,future_rule_candidate_counts,activation_permission_counts,pick_permission_counts,stake_permission_counts,next_action,auto_apply,production_change
2026-06-21,2026-06-21T12:01:49+01:00,84,23,21,40,7,RULE_OBSERVE_ONLY_SEGMENT=29; RULE_BLOCK_NEGATIVE_OR_WEAK_MARKET=21; RULE_CANDIDATE_TOTAL_MARKET=12; RULE_CANDIDATE_PROTECTED_MARKET=10; RULE_OBSERVE_ONLY_INSUFFICIENT_SAMPLE=7; RULE_NEUTRAL_OBSERVE_MORE=4; RULE_CANDIDATE_TOTAL_MARKET_EARLY_SAMPLE=1,OBSERVE_MORE_SEGMENT=29; FUTURE_RULE_REVIEW_ONLY=22; BLOCK_ML_PROMOTION=8; BLOCK_BTTS_YES_PROMOTION=7; COLLECT_MORE_SAMPLE=7; BLOCK_OVER_2_5_PROMOTION=6; OBSERVE_MORE_GLOBAL_MARKET=4; WATCH_ONLY_COLLECT_TO_50_SAMPLE=1,NO_SEGMENT_SAMPLE_TOO_SMALL=29; YES_REVIEW_ONLY=22; NO_BLOCKED_MARKET=21; NO_SAMPLE_TOO_SMALL=7; NO_OBSERVE_MORE=4; YES_REVIEW_ONLY_AFTER_SAMPLE_GROWS=1,NO_RULE_ACTIVATION_PERMISSION=84,NO_PICK_PERMISSION=84,NO_STAKE_PERMISSION=84,"Review candidate rules only after sample grows. This board cannot activate rules, picks, or stake.",NO,NO
