target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-06-27,2026-06-27T23:35:41+01:00,LOCAL_RAW_CANDIDATES_FOUND,2306,451,1166,"Review accepted rows, then feed normal scoring gates.",NO,NO
