date,timezone,api_fixtures,local_date_fixtures,upcoming_fixtures,filtered_rows,scored_rows,shortlist_rows,deep_rows,approved_premium_rows,approved_standard_rows,approved_rows,competition_shortlist_rows,competition_top_rows,downgraded_rows,blocked_rows,watch_rows,snapshot_dir,run_finished_at
2026-05-22,Atlantic/Canary,347,347,268,10,10,5,5,3,0,3,2,2,2,0,0,/home/runner/work/vsigma/vsigma/data/processed/today/2026-05-22,2026-05-22T12:58:27.989366+00:00
