date,timezone,shortlist_rows,shortlist_bet_rows,ledger_rows,result_available_rows,pending_rows,unmatched_rows,win_rows,loss_rows,push_rows,void_rows,profit_units_total,roi_percent,snapshot_dir,run_finished_at
2026-05-22,Atlantic/Canary,3,3,3,3,0,0,1,2,0,0,-1.47,-49.0,/home/runner/work/vsigma/vsigma/data/processed/today/2026-05-22,2026-05-23T11:42:31.226415+00:00
