target_date,generated_at,rank,fixture_id,home_team,away_team,market_primary,result_status,learning_family,learning_status,sample_key,evidence_bucket,quarantine_reason,counts_for_learning,blocks_model_change,auto_fix,production_change
2026-05-22,2026-05-23T14:55:20+01:00,1,1494177,Djurgardens IF,IF Brommapojkarna,OVER_2_5,WIN,ACTIONABLE_RESULT,COLLECT_MORE_SAMPLE,ACTIONABLE_RESULT::OVER_2_5::FAILURE_MODE_LOW_CONVERSION::CONFIRM_EDGE,USABLE_CLOSED_SAMPLE,Resolved actionable sample; eligible for pattern counting.,YES,NO,NO,NO
2026-05-22,2026-05-23T14:55:20+01:00,2,1544652,Sudtirol,Bari,OVER_1_5,LOSS,ACTIONABLE_RESULT,REVIEW_PATTERN,ACTIONABLE_RESULT::OVER_1_5::FAILURE_MODE_LOW_CONVERSION::REVIEW_PATTERN,USABLE_CLOSED_SAMPLE,Resolved actionable sample; eligible for pattern counting.,YES,NO,NO,NO
2026-05-22,2026-05-23T14:55:20+01:00,3,1545405,Rot-Weiß Essen,SpVgg Greuther Fürth,OVER_2_5,LOSS,ACTIONABLE_RESULT,REVIEW_PATTERN,ACTIONABLE_RESULT::OVER_2_5::FAILURE_MODE_LOW_CONVERSION::REVIEW_PATTERN,USABLE_CLOSED_SAMPLE,Resolved actionable sample; eligible for pattern counting.,YES,NO,NO,NO
2026-05-22,2026-05-23T14:55:20+01:00,4,,,,UNKNOWN,UNRESOLVED,UNRESOLVED,COLLECT_MORE_SAMPLE,UNRESOLVED::UNKNOWN_MARKET::UNKNOWN_RISK::NO_SIGNAL,IDENTITY_QUARANTINE,Missing fixture or market identity; keep out of model readiness gates.,NO,NO,NO,NO
2026-05-22,2026-05-23T14:55:20+01:00,5,1504822,Kashima,FC Tokyo,OVER_1_5,UNMATCHED,UNRESOLVED,PROMOTION_NOT_ALLOWED,UNRESOLVED::OVER_1_5::UNKNOWN_RISK::NO_SIGNAL,LOW_INFORMATION_QUARANTINE,Low-information row; monitor separately from usable evidence.,NO,NO,NO,NO
2026-05-22,2026-05-23T14:55:20+01:00,6,1494182,Kalmar FF,Degerfors IF,OVER_1_5,UNMATCHED,UNRESOLVED,PROMOTION_NOT_ALLOWED,UNRESOLVED::OVER_1_5::UNKNOWN_RISK::NO_SIGNAL,LOW_INFORMATION_QUARANTINE,Low-information row; monitor separately from usable evidence.,NO,NO,NO,NO
