execution_rank,execution_shortlist_source,fixture_id,date,league,home_team,away_team,market_primary,final_execution_bucket,final_recommendation,execution_score,selection_score,primary_model_prob,primary_odds_used,primary_edge,actionable_result,actionable_profit_units,primary_result,primary_profit_units,ledger_result_status,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,PREMIUM_CORE,1494177,2026-05-22,Allsvenskan,Djurgardens IF,IF Brommapojkarna,OVER_2_5,APPROVED_PREMIUM,BET,123.450522875817,91.1,0.7871,1.53,0.1335052287581699,WIN,0.53,WIN,0.53,RESULT_AVAILABLE,2026-05-22,2026-05-23T11:42:35+00:00,POST,OFFICIAL_RESULTS,PASS,2026-05-22-20260523T114235Z
2,PREMIUM_CORE,1544652,2026-05-22,Serie B,Sudtirol,Bari,OVER_1_5,APPROVED_PREMIUM,BET,121.19555555555556,86.11,0.8553,1.44,0.1608555555555555,LOSS,-1.0,LOSS,-1.0,RESULT_AVAILABLE,2026-05-22,2026-05-23T11:42:35+00:00,POST,OFFICIAL_RESULTS,PASS,2026-05-22-20260523T114235Z
3,PREMIUM_CORE,1545405,2026-05-22,2. Bundesliga,Rot-Weiß Essen,SpVgg Greuther Fürth,OVER_2_5,APPROVED_PREMIUM,BET,118.53819875776398,82.74,0.7891,1.61,0.1679819875776398,LOSS,-1.0,LOSS,-1.0,RESULT_AVAILABLE,2026-05-22,2026-05-23T11:42:35+00:00,POST,OFFICIAL_RESULTS,PASS,2026-05-22-20260523T114235Z
