shortlist_rank,shortlist_bucket,analysis_label,date,country,league,fixture_id,home_team,away_team,selection_score,vsigma_pre_score,confidence_band,likely_scoreline,market_primary,market_alt,edge_floor_band,base_execution_verdict,base_final_recommendation,execution_verdict,final_recommendation,production_governance_status,production_governance_rule_count,production_governance_premium_rule_count,production_governance_standard_rule_count,production_governance_generic_rule_count,production_governance_best_evidence_tier,production_governance_top_rule,production_governance_matched_rules,production_governance_note,execution_fragility_reason,execution_market_fit_status,execution_market_fit_note,execution_preferred_safer_market,primary_model_prob,primary_odds_used,primary_implied_prob,primary_edge,alt_model_prob,alt_odds_used,alt_implied_prob,alt_edge,projected_home_goals,projected_away_goals,projected_total_goals,league_coverage_class,league_data_reliability_score,league_coverage_rich_flag,league_has_odds_coverage,league_has_fixture_stats_coverage,league_has_injuries_coverage,league_has_lineups_coverage,league_has_predictions_coverage,league_stats_reliability_multiplier,league_coverage_uncertainty_penalty,league_coverage_source_status,league_coverage_note,recent_stats_quality_flag,recent_stats_process_score,recent_lab_context_score,home_recent_lab_trust_multiplier,away_recent_lab_trust_multiplier,home_recent_opponent_strength_avg,away_recent_opponent_strength_avg,home_recent_schedule_difficulty_score,away_recent_schedule_difficulty_score,home_recent_schedule_quality_flag,away_recent_schedule_quality_flag,recent_schedule_balance_delta,home_recent_anomaly_count_last5,away_recent_anomaly_count_last5,home_recent_clean_sample_size,away_recent_clean_sample_size,home_recent_anomaly_penalty,away_recent_anomaly_penalty,home_recent_event_coverage_flag,away_recent_event_coverage_flag,recent_sample_cleanliness_flag,home_recent_stats_matches_used,away_recent_stats_matches_used,home_recent_stats_coverage_ratio,away_recent_stats_coverage_ratio,home_injuries_count,away_injuries_count,home_injuries_coverage_flag,away_injuries_coverage_flag,home_absence_risk_score,away_absence_risk_score,home_absence_severity_flag,away_absence_severity_flag,injuries_quality_flag,availability_known_risk_score,availability_uncertainty_penalty,availability_attack_penalty,home_lineup_available_flag,away_lineup_available_flag,home_lineup_quality_flag,away_lineup_quality_flag,lineup_quality_flag,lineup_activation_state,lineup_activation_window_minutes,lineup_minutes_to_kickoff,lineup_timing_eligible_flag,lineup_structural_confidence_flag,home_lineup_known_starters_count,away_lineup_known_starters_count,home_lineup_bench_known_flag,away_lineup_bench_known_flag,home_lineup_attacker_count,away_lineup_attacker_count,home_lineup_defender_count,away_lineup_defender_count,home_lineup_midfielder_count,away_lineup_midfielder_count,home_lineup_goalkeeper_known_flag,away_lineup_goalkeeper_known_flag,home_lineup_attack_continuity_score,away_lineup_attack_continuity_score,home_lineup_defense_continuity_score,away_lineup_defense_continuity_score,lineup_confirmation_score,lineup_uncertainty_penalty,lineup_score_nudge,vsigma_priority,market_family_hint,tie_state_label,tie_adjustment_note,reason_1,reason_2,reason_3,home_rank,away_rank,home_urgency_score,away_urgency_score,home_form_pts,away_form_pts,home_goals_for_pg,away_goals_for_pg,home_goals_against_pg,away_goals_against_pg,home_scored_rate,away_scored_rate,home_clean_sheet_rate,away_clean_sheet_rate,home_btts_rate,away_btts_rate,home_over15_rate,away_over15_rate,home_over25_rate,away_over25_rate,home_recent_shots_for_pg,away_recent_shots_for_pg,home_recent_shots_against_pg,away_recent_shots_against_pg,home_recent_sot_for_pg,away_recent_sot_for_pg,home_recent_sot_against_pg,away_recent_sot_against_pg,home_recent_possession_pct,away_recent_possession_pct,home_recent_corners_for_pg,away_recent_corners_for_pg,home_recent_corners_against_pg,away_recent_corners_against_pg,home_recent_fouls_pg,away_recent_fouls_pg,home_recent_yellow_pg,away_recent_yellow_pg,home_recent_offsides_pg,away_recent_offsides_pg,home_recent_blocked_shots_pg,away_recent_blocked_shots_pg,final_execution_bucket,final_execution_reason,final_execution_bucket_order
2,TOP_CORE,TOP_CORE,2026-05-08,Italy,Serie B,1419970,Catanzaro,Bari,102.66,96.76,HIGH,2-1 / 3-1 / 2-2,OVER_2_5,OVER_1_5,STRONG,TOP_CORE,BET,TOP_CORE,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,25,13,12,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.131684 | model_edge_abs_num >= 0.136433 | primary_edge >= 0.131684 | primary_edge >= 0.136433 | model_edge_abs_num >= 0.167733 | primary_edge >= 0.167733 | model_edge_abs_num >= 0.176245 | primary_edge >= 0.176245 | model_edge_abs_num >= 0.164431 | primary_edge >= 0.164431 | model_edge_abs_num >= 0.184762 | primary_edge >= 0.184762 | model_edge_abs_num >= 0.169424 | primary_edge >= 0.169424 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | model_edge_abs_num >= 0.138141 | primary_edge >= 0.128099 | primary_edge >= 0.129431 | primary_edge >= 0.138141 | model_edge_abs_num >= 0.178059 | primary_edge >= 0.178059 | model_edge_abs_num >= 0.146275,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.7605,2.08,0.4807692307692307,0.2797307692307692,0.9079,1.33,0.7518796992481203,0.1560203007518797,2.65,1.35,4.0,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.56,0.06,1.016,0.999,0.597,0.714,0.194,0.428,FULL,FULL,-0.117,0.0,1.0,5.0,4.0,0.0,0.35,SUPPORTED,SUPPORTED,MIXED,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3613.59,0.0,1.0,11.0,11.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,5.0,1.0,1.0,0.45,0.22,0.45,0.45,0.393,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.65 | visitante 1.35,Market edge primario: prob 0.760 | impl 0.481 | edge +0.280,Bias lado: +2.34 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=5.40 aSOT=3.00 | lab_sched=FULL/FULL trust=1.02/1.00 clean=MIXED | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.39,5.0,17.0,0.5,1.0,1.25,1.125,1.875,1.25,1.75,1.75,1.0,0.5,0.0,0.125,1.0,0.375,1.0,1.0,0.625,0.625,11.4,7.8,11.6,17.6,5.4,3.0,4.2,6.4,58.0,36.8,4.4,2.8,4.0,5.8,10.4,11.6,1.8,1.8,1.4,0.8,2.6,1.4,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
5,CORE_SHORTLIST,CORE,2026-05-08,Spain,Segunda División,1392192,Cadiz,Deportivo La Coruna,100.39,94.49,HIGH,1-2 / 1-3 / 2-2,AWAY_WIN,OVER_1_5,STRONG,CORE_SHORTLIST,BET,CORE_SHORTLIST,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,25,13,12,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.131684 | model_edge_abs_num >= 0.136433 | primary_edge >= 0.131684 | primary_edge >= 0.136433 | model_edge_abs_num >= 0.167733 | primary_edge >= 0.167733 | model_edge_abs_num >= 0.176245 | primary_edge >= 0.176245 | model_edge_abs_num >= 0.164431 | primary_edge >= 0.164431 | model_edge_abs_num >= 0.184762 | primary_edge >= 0.184762 | model_edge_abs_num >= 0.169424 | primary_edge >= 0.169424 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | model_edge_abs_num >= 0.138141 | primary_edge >= 0.128099 | primary_edge >= 0.129431 | primary_edge >= 0.138141 | model_edge_abs_num >= 0.178059 | primary_edge >= 0.178059 | model_edge_abs_num >= 0.146275,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.8859,2.0,0.5,0.3859,0.836,1.31,0.7633587786259541,0.0726412213740458,0.35,2.92,3.27,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.71,-0.3,0.969,0.956,0.524,0.446,0.048,-0.108,FULL,FULL,0.078,1.0,1.0,4.0,4.0,0.35,0.35,SUPPORTED,SUPPORTED,MIXED,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3613.59,0.0,1.0,11.0,11.0,1.0,1.0,1.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,0.0,A_ANALIZAR_PRIMERO,AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK,,,Proj goles: local 0.35 | visitante 2.92,Market edge primario: prob 0.886 | impl 0.500 | edge +0.386,Bias lado: -4.77 | tie=nan | hint=AWAY_SIDE_OR_AWAY_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=3.20 aSOT=4.60 | lab_sched=FULL/FULL trust=0.97/0.96 clean=MIXED | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.39,18.0,2.0,0.5,1.0,0.125,2.0,0.625,1.625,2.375,0.875,0.5,1.0,0.0,0.125,0.5,0.875,0.875,1.0,0.875,0.375,10.4,14.2,12.6,12.0,3.2,4.6,5.4,3.8,44.0,54.0,4.4,6.6,3.8,5.8,13.2,13.0,3.2,2.6,2.6,1.8,2.8,4.6,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
6,WATCHLIST,WATCH,2026-05-08,Italy,Serie B,1419968,Monza,Empoli,99.67,93.77,HIGH,2-1 / 3-1 / 2-2,HOME_WIN,HOME_DNB,STRONG,WATCH,BET,WATCH,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,6,6,0,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | primary_edge >= 0.128099 | primary_edge >= 0.129431,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.7158,1.71,0.5847953216374269,0.1310046783625731,0.7158,,,,2.29,0.77,3.06,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.8,-0.06,0.971,1.013,0.54,0.582,0.08,0.164,FULL,FULL,-0.042,1.0,0.0,4.0,5.0,0.35,0.0,SUPPORTED,SUPPORTED,MIXED,5.0,5.0,1.0,1.0,0.0,2.0,FULL,FULL,0.0,2.0,LOW,MEDIUM,FULL,2.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3613.59,0.0,1.0,11.0,11.0,1.0,1.0,3.0,2.0,3.0,5.0,4.0,3.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.29 | visitante 0.77,Market edge primario: prob 0.716 | impl 0.585 | edge +0.131,Bias lado: +3.03 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=5.60 aSOT=3.00 | lab_sched=FULL/FULL trust=0.97/1.01 clean=MIXED | availability=AVAILABILITY_SAFE inj=FULL hRisk=0.00 aRisk=2.00 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.45,3.0,15.0,1.0,0.5,1.875,1.125,1.625,1.125,0.625,1.25,0.875,0.625,0.625,0.125,0.375,0.5,0.75,0.625,0.375,0.25,15.2,12.4,14.4,12.2,5.6,3.0,4.6,3.8,50.6,47.8,5.8,4.8,2.8,5.4,11.6,18.0,1.8,1.8,1.0,1.6,3.6,4.8,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
7,WATCHLIST,WATCH,2026-05-08,Belgium,Jupiler Pro League,1536954,Standard Liege,OH Leuven,99.48,93.58,HIGH,2-1 / 3-1 / 2-2,HOME_WIN,OVER_1_5,STRONG,WATCH,BET,WATCH,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,13,13,0,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.131684 | model_edge_abs_num >= 0.136433 | primary_edge >= 0.131684 | primary_edge >= 0.136433 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | model_edge_abs_num >= 0.138141 | primary_edge >= 0.128099 | primary_edge >= 0.129431 | primary_edge >= 0.138141 | model_edge_abs_num >= 0.146275,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.6432,2.06,0.4854368932038835,0.1577631067961165,0.8298,1.27,0.7874015748031495,0.0423984251968504,2.2,1.01,3.21,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.05,-0.04,1.03,0.961,0.685,0.696,0.37,0.392,FULL,FULL,-0.011,0.0,2.0,5.0,3.0,0.0,0.7,SUPPORTED,SUPPORTED,MIXED,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3598.59,0.0,1.0,11.0,11.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.20 | visitante 1.01,Market edge primario: prob 0.643 | impl 0.485 | edge +0.158,Bias lado: +2.23 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=4.00 aSOT=3.00 | lab_sched=FULL/FULL trust=1.03/0.96 clean=MIXED | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.45,2.0,6.0,1.0,0.0,1.5,1.0,1.75,0.875,1.0,1.5,0.875,0.5,0.25,0.375,0.75,0.25,0.875,0.75,0.625,0.25,10.8,7.6,16.4,15.6,4.0,3.0,6.0,5.8,41.8,50.8,3.2,3.8,7.4,5.6,8.0,11.4,1.4,2.6,2.5,2.4,3.8,1.6,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
8,WATCHLIST,WATCH,2026-05-08,Germany,2. Bundesliga,1388909,SC Paderborn 07,Karlsruher SC,97.73,91.83,HIGH,2-1 / 3-1 / 2-2,BTTS_YES,OVER_1_5,STRONG,WATCH,BET,WATCH,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,12,12,0,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.131684 | model_edge_abs_num >= 0.136433 | primary_edge >= 0.131684 | primary_edge >= 0.136433 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | model_edge_abs_num >= 0.138141 | primary_edge >= 0.128099 | primary_edge >= 0.129431 | primary_edge >= 0.138141,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.7871,1.55,0.6451612903225806,0.1419387096774194,0.935,1.12,0.8928571428571428,0.0421428571428572,2.45,1.98,4.43,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.8,-0.18,0.916,1.038,0.662,0.739,0.324,0.478,FULL,FULL,-0.077,3.0,0.0,2.0,5.0,1.1,0.0,SUPPORTED,SUPPORTED,POLLUTED,5.0,5.0,1.0,1.0,0.0,1.0,FULL,FULL,0.0,1.0,LOW,LOW,FULL,1.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3733.59,0.0,1.0,11.0,11.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,5.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.45 | visitante 1.98,Market edge primario: prob 0.787 | impl 0.645 | edge +0.142,Bias lado: +1.18 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=5.00 aSOT=3.80 | lab_sched=FULL/FULL trust=0.92/1.04 clean=POLLUTED | availability=AVAILABILITY_SAFE inj=FULL hRisk=0.00 aRisk=1.00 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.45,4.0,9.0,0.5,0.0,1.5,1.25,1.875,1.625,2.0,2.0,1.0,0.625,0.125,0.0,0.875,0.625,1.0,0.875,0.625,0.875,13.2,11.2,11.2,17.0,5.0,3.8,5.4,5.8,44.6,49.6,4.8,3.2,3.8,4.4,14.0,9.2,2.2,1.2,1.0,2.4,3.0,1.8,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
10,WATCHLIST,WATCH,2026-05-08,Italy,Serie B,1419965,Venezia,Palermo,95.81,89.91,HIGH,2-1 / 3-1 / 2-2,OVER_2_5,BTTS_YES,STRONG,WATCH,BET,WATCH,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,2,2,0,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.709,1.7,0.5882352941176471,0.1207647058823528,0.6948,1.75,0.5714285714285714,0.1233714285714285,2.1,1.57,3.67,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.8,-0.03,0.976,1.017,0.353,0.604,-0.294,0.208,FULL,FULL,-0.251,0.0,0.0,5.0,5.0,0.0,0.0,SUPPORTED,SUPPORTED,CLEAN,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3613.59,0.0,1.0,11.0,11.0,1.0,1.0,2.0,3.0,3.0,3.0,5.0,4.0,1.0,1.0,0.45,0.45,0.45,0.45,0.45,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.10 | visitante 1.57,Market edge primario: prob 0.709 | impl 0.588 | edge +0.121,Bias lado: +1.01 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=5.80 aSOT=5.80 | lab_sched=FULL/FULL trust=0.98/1.02 clean=CLEAN | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.45,1.0,4.0,1.0,0.5,2.0,1.875,1.875,1.5,0.75,1.125,0.875,0.875,0.375,0.375,0.625,0.5,0.875,0.875,0.5,0.375,16.2,14.4,9.4,10.2,5.8,5.8,3.2,3.6,69.0,51.0,5.0,5.0,4.8,3.0,16.4,13.0,1.8,1.6,1.4,1.4,4.4,2.2,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
12,WATCHLIST,WATCH,2026-05-08,Sweden,Allsvenskan,1494163,IF Elfsborg,IF Brommapojkarna,92.87,87.67,HIGH,2-1 / 3-1 / 2-2,OVER_1_5,OVER_2_5,STRONG,WATCH,BET,WATCH,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,13,13,0,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.131684 | model_edge_abs_num >= 0.136433 | primary_edge >= 0.131684 | primary_edge >= 0.136433 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | model_edge_abs_num >= 0.138141 | primary_edge >= 0.128099 | primary_edge >= 0.129431 | primary_edge >= 0.138141 | model_edge_abs_num >= 0.146275,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.9157,1.3,0.7692307692307692,0.1464692307692308,0.7763,1.9,0.5263157894736842,0.2499842105263158,2.6,1.51,4.11,COVERAGE_RICH,0.95,1,1.0,1.0,1.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.0,-0.4,0.958,0.941,0.457,0.352,-0.086,-0.296,FULL,FULL,0.105,1.0,1.0,4.0,4.0,0.35,0.35,SUPPORTED,SUPPORTED,MIXED,5.0,5.0,1.0,1.0,4.0,4.0,FULL,FULL,3.6,4.0,HIGH,HIGH,FULL,7.6,0.0,0.1,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-3703.59,0.0,1.0,11.0,11.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,5.0,1.0,1.0,0.45,0.22,0.45,0.45,0.393,0.0,0.0,A_ANALIZAR_PRIMERO,HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK,,,Proj goles: local 2.60 | visitante 1.51,Market edge primario: prob 0.916 | impl 0.769 | edge +0.146,Bias lado: +2.01 | tie=nan | hint=HOME_SIDE_OR_HOME_TEAM_TOTAL_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=1.0 lineups=1.0 | stats=FULL hSOT=2.80 aSOT=4.00 | lab_sched=FULL/FULL trust=0.96/0.94 clean=MIXED | availability=ABSENCE_RISK_HIGH inj=FULL hRisk=3.60 aRisk=4.00 | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.39,3.0,10.0,0.5,0.0,2.125,1.125,1.875,1.625,1.125,1.875,1.0,0.875,0.25,0.0,0.75,0.875,0.875,1.0,0.625,1.0,8.0,12.6,11.8,13.0,2.8,4.0,3.8,3.8,39.8,47.8,2.6,3.4,5.6,5.2,13.8,10.4,2.4,2.0,1.0,2.0,1.8,4.2,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
14,WATCHLIST,WATCH,2026-05-08,World,CONMEBOL Libertadores,1535284,Coquimbo Unido,Universitario,88.92,83.22,HIGH,2-2 / 2-1 / 1-2,OVER_1_5,OVER_2_5,STRONG,WATCH,BET,WATCH,BET,APPROVED_BY_PREMIUM_PROMOTED_RULE,25,13,12,0,PREMIUM_EVIDENCE,model_edge_abs_num >= 0.115531,model_edge_abs_num >= 0.115531 | primary_edge >= 0.115531 | model_edge_abs_num >= 0.131684 | model_edge_abs_num >= 0.136433 | primary_edge >= 0.131684 | primary_edge >= 0.136433 | model_edge_abs_num >= 0.167733 | primary_edge >= 0.167733 | model_edge_abs_num >= 0.176245 | primary_edge >= 0.176245 | model_edge_abs_num >= 0.164431 | primary_edge >= 0.164431 | model_edge_abs_num >= 0.184762 | primary_edge >= 0.184762 | model_edge_abs_num >= 0.169424 | primary_edge >= 0.169424 | model_edge_abs_num >= 0.128099 | model_edge_abs_num >= 0.129431 | model_edge_abs_num >= 0.138141 | primary_edge >= 0.128099 | primary_edge >= 0.129431 | primary_edge >= 0.138141 | model_edge_abs_num >= 0.178059 | primary_edge >= 0.178059 | model_edge_abs_num >= 0.146275,Actionable recommendation matched premium promoted-rule evidence.,,SAFE_OK,Execution market translation passed hardening gates.,,0.9173,1.5,0.6666666666666666,0.2506333333333334,0.7797,2.53,0.3952569169960475,0.3844430830039524,2.0,2.13,4.13,COVERAGE_RICH,0.95,1,1.0,1.0,0.0,1.0,1.0,0.95,0.0,OFFICIAL_API,,FULL,3.8,-0.04,1.027,0.962,0.701,0.578,0.402,0.156,FULL,FULL,0.123,0.0,1.0,2.0,0.0,0.05,0.5,PARTIAL,PARTIAL,POLLUTED,5.0,5.0,1.0,1.0,,,NONE,NONE,,,UNKNOWN,UNKNOWN,NONE,0.0,0.0,0.0,1.0,1.0,FULL,FULL,FULL,ADVISORY_ONLY,90.0,-4723.59,0.0,1.0,11.0,11.0,1.0,1.0,1.0,2.0,4.0,3.0,5.0,5.0,1.0,1.0,0.22,0.45,0.45,0.45,0.393,0.0,0.0,A_ANALIZAR_PRIMERO,OVER_OR_BTTS_CHECK,AWAY_TRAILING,away_trailing_keep_away_live,Proj goles: local 2.00 | visitante 2.13,Market edge primario: prob 0.917 | impl 0.667 | edge +0.251,Bias lado: -0.24 | tie=AWAY_TRAILING | hint=OVER_OR_BTTS_CHECK | coverage=COVERAGE_RICH rel=0.95 stats=1.0 odds=1.0 inj=0.0 lineups=1.0 | stats=FULL hSOT=3.80 aSOT=5.80 | lab_sched=FULL/FULL trust=1.03/0.96 clean=POLLUTED | availability=COVERAGE_TOO_WEAK_FOR_CONFIDENCE inj=NONE hRisk=nan aRisk=nan | lineup=LINEUP_UNCERTAIN_ADVISORY state=ADVISORY_ONLY q=FULL hXI=11 aXI=11 conf=0.39,2.0,3.0,1.0,1.0,1.75,1.625,1.5,1.875,1.5,1.25,0.875,0.75,0.125,0.25,0.75,0.625,1.0,0.75,0.625,0.625,8.0,17.2,12.6,9.6,3.8,5.8,5.6,3.4,37.4,58.0,3.2,6.4,3.6,1.6,11.2,15.2,3.0,2.2,1.4,2.0,1.0,3.6,APPROVED_PREMIUM,Final actionable recommendation is approved by premium promoted-rule evidence.,1
