target_date,generated_at,close_rank,issue_type,severity,fixture_id,home_team,away_team,market_primary,field_name,current_value,close_state,close_reason,next_action,source_file,auto_fix,production_change,guardrail_status
2026-08-01,2026-08-01T04:53:58+01:00,1,MISSING_RESULT_FILE,P2,,,,UNKNOWN,result_status,EMPTY,WAIT_POST_RESULT_LABELING,No dated market result file exists yet.,RUN_POST_RESULTS_PIPELINE,data/processed/governance/vsigma_market_results_labeled.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
2026-08-01,2026-08-01T04:53:58+01:00,2,PRELOCK_OPEN_ITEM,P2,1492307,Remo,Vitoria,OVER_1_5,lineup_activation_state,INACTIVE,WAIT_PRELOCK,BET row still needs prelock/lineup timing confirmation.,RUN_PRELOCK_IN_WINDOW,data/processed/governance/vsigma_today_execution_shortlist.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
2026-08-01,2026-08-01T04:53:58+01:00,3,PRELOCK_OPEN_ITEM,P2,1494217,IF Brommapojkarna,Hammarby FF,OVER_2_5,lineup_activation_state,INACTIVE,WAIT_PRELOCK,BET row still needs prelock/lineup timing confirmation.,RUN_PRELOCK_IN_WINDOW,data/processed/governance/vsigma_today_execution_shortlist.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
2026-08-01,2026-08-01T04:53:58+01:00,4,PRELOCK_OPEN_ITEM,P2,1494709,Aalesund,Viking,AWAY_WIN,lineup_activation_state,INACTIVE,WAIT_PRELOCK,BET row still needs prelock/lineup timing confirmation.,RUN_PRELOCK_IN_WINDOW,data/processed/governance/vsigma_today_execution_shortlist.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
2026-08-01,2026-08-01T04:53:58+01:00,5,PRELOCK_OPEN_ITEM,P2,1494711,KFUM Oslo,Molde,OVER_2_5,lineup_activation_state,INACTIVE,WAIT_PRELOCK,BET row still needs prelock/lineup timing confirmation.,RUN_PRELOCK_IN_WINDOW,data/processed/governance/vsigma_today_execution_shortlist.csv,NO,NO,EVIDENCE_CLOSER_REPORT_ONLY_NO_AUTO_WRITE
