target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-08-01,2026-08-01T19:26:59+01:00,LOCAL_RAW_CANDIDATES_FOUND,3534,1,176,"Review accepted rows, then feed normal scoring gates.",NO,NO
