execution_rank,execution_shortlist_source,fixture_id,date,league,home_team,away_team,market_primary,final_execution_bucket,final_recommendation,execution_score,selection_score,primary_model_prob,primary_odds_used,primary_edge,actionable_result,actionable_profit_units,primary_result,primary_profit_units,ledger_result_status,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,PREMIUM_CORE,1535306,2026-05-21,CONMEBOL Libertadores,Deportivo La Guaira,Independ. Rivadavia,OVER_1_5,APPROVED_PREMIUM,BET,144.9484023668639,98.13,0.8699,1.69,0.278184023668639,WIN,0.69,WIN,0.69,RESULT_AVAILABLE,2026-05-21,2026-05-22T16:11:33+00:00,POST,OFFICIAL_RESULTS,PASS,2026-05-21-20260522T161133Z
2,PREMIUM_CORE,1535204,2026-05-21,CONMEBOL Sudamericana,Atletico-MG,Cienciano,BTTS_YES,APPROVED_PREMIUM,BET,127.86206106870227,84.75,0.6228,2.62,0.2411206106870229,LOSS,-1.0,LOSS,-1.0,RESULT_AVAILABLE,2026-05-21,2026-05-22T16:11:33+00:00,POST,OFFICIAL_RESULTS,PASS,2026-05-21-20260522T161133Z
3,PREMIUM_CORE,1535213,2026-05-21,CONMEBOL Sudamericana,Puerto Cabello,Juventud,OVER_1_5,APPROVED_PREMIUM,BET,121.97142857142858,85.42,0.8898,1.4,0.1755142857142857,WIN,0.4,WIN,0.4,RESULT_AVAILABLE,2026-05-21,2026-05-22T16:11:33+00:00,POST,OFFICIAL_RESULTS,PASS,2026-05-21-20260522T161133Z
