target_date,generated_at,ledger_id,fixture_id,league,home_team,away_team,market_primary,official_action,executable_now,final_block_reason,execution_family_status,is_actionable,is_non_actionable,is_expired,competition_calibrated_prob,accuracy_confidence_score,accuracy_primary_risk,result_status,result_source,decision_quality_label,quality_bucket,quality_reason,improvement_signal,recommended_followup
2026-05-21,2026-05-21T00:03:19+01:00,2026-05-21::1545410::OVER_2_5::WAIT,1545410,Superliga,Brondby,FC Copenhagen,OVER_2_5,WAIT,NO,OUTSIDE_PRELOCK_WINDOW,WAITING_FOR_WINDOW,NO,YES,NO,0.801325,137.736,FAILURE_MODE_LOW_CONVERSION,UNRESOLVED,/home/runner/work/vsigma/vsigma/data/processed/ledger/vsigma_immutable_daily_pick_ledger.csv,WAIT_UNRESOLVED,NEEDS_MORE_DATA,WAIT decision cannot be graded yet; result_status=UNRESOLVED.,WAIT_FOR_POST_RESULTS,Run POST results labeling when finished scores are available.
2026-05-21,2026-05-21T00:03:19+01:00,2026-05-21::1535302::OVER_1_5::NO_BET,1535302,CONMEBOL Libertadores,Flamengo,Estudiantes L.P.,OVER_1_5,NO_BET,NO,ODDS_NOT_AVAILABLE;LINEUPS_NOT_AVAILABLE;AVAILABILITY_NOT_AVAILABLE,DATA_GAP_BLOCKED,NO,YES,NO,0.8157,125.862,FAILURE_MODE_LOW_CONVERSION,UNRESOLVED,/home/runner/work/vsigma/vsigma/data/processed/ledger/vsigma_immutable_daily_pick_ledger.csv,NO_BET_UNRESOLVED,NEEDS_MORE_DATA,NO_BET decision cannot be graded yet; result_status=UNRESOLVED.,WAIT_FOR_POST_RESULTS,Run POST results labeling when finished scores are available.
2026-05-21,2026-05-21T00:03:19+01:00,2026-05-21::1535208::UNDER_3_5::NO_BET,1535208,CONMEBOL Sudamericana,Gremio,Palestino,UNDER_3_5,NO_BET,NO,ODDS_NOT_AVAILABLE;LINEUPS_NOT_AVAILABLE;AVAILABILITY_NOT_AVAILABLE,DATA_GAP_BLOCKED,NO,YES,NO,0.8613,111.027,FAILURE_MODE_AVALANCHE_RISK,UNRESOLVED,/home/runner/work/vsigma/vsigma/data/processed/ledger/vsigma_immutable_daily_pick_ledger.csv,NO_BET_UNRESOLVED,NEEDS_MORE_DATA,NO_BET decision cannot be graded yet; result_status=UNRESOLVED.,WAIT_FOR_POST_RESULTS,Run POST results labeling when finished scores are available.
