forecast_rank,fixture_id,league,home_team,away_team,market_primary,predicted_match_script,predicted_score_main,predicted_score_alt,predicted_home_xg_range,predicted_away_xg_range,predicted_home_shots_range,predicted_away_shots_range,predicted_home_sot_range,predicted_away_sot_range,predicted_total_corners_range,predicted_possession_split,predicted_pick_path,predicted_pick_breaker,predicted_total_goals_range,predicted_first_goal_side,predicted_state_gravity,forecast_confidence_band,forecast_inputs_used,target_date,generated_at,pipeline_mode,candidate_version,source_file_date_check,run_id
1,1545410,Superliga,Brondby,FC Copenhagen,OVER_2_5,"Open, active match with both penalty boxes reached often; shot volume is expected, but finishing drag is the main volatility point. Total-goal lean: 4.1; stats=FULL.",1-3,1-2,1.1-1.8,2.4-3.1,13-17,12-16,4-6,4-6,8-12,home 47-55% / away 45-53%,"Pick wins if the projected chance volume turns into three goals, usually via early tempo or both teams contributing.",Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,3.6-4.7,Away slight lean,open exchange,MEDIUM_HIGH_FORECAST_CONFIDENCE,market+projected_goals+competition_probability+pick_risk+recent_stats+schedule_strength+anomaly_cleanliness+league_coverage,2026-05-21,2026-05-20T23:52:46+00:00,PRE,FORECAST_CANDIDATE_V2,NO_DATE_COLUMN,2026-05-21-20260520T235245Z
2,1535302,CONMEBOL Libertadores,Flamengo,Estudiantes L.P.,OVER_1_5,"Moderately open game where two goals can arrive through sustained chance volume; shot volume is expected, but finishing drag is the main volatility point. Total-goal lean: 3.9; stats=FULL.",2-2,1-2,2.0-2.7,1.2-1.9,12-16,11-15,5-7,4-6,7-11,home 48-56% / away 44-52%,Pick wins if either favorite pressure creates a second goal or both sides trade enough chances for a 1-1/2-0 type path.,Good territory without conversion: shots arrive but finish quality or goalkeeper variance drags the score under the market.,3.3-4.4,Home slight lean,open exchange,MEDIUM_HIGH_FORECAST_CONFIDENCE,market+projected_goals+competition_probability+pick_risk+recent_stats+schedule_strength+anomaly_cleanliness+league_coverage,2026-05-21,2026-05-20T23:52:46+00:00,PRE,FORECAST_CANDIDATE_V2,NO_DATE_COLUMN,2026-05-21-20260520T235245Z
3,1535208,CONMEBOL Sudamericana,Gremio,Palestino,UNDER_3_5,Controlled script with enough structure to avoid a four-goal game; the breaker is an early goal that opens the match too far. Total-goal lean: 1.7; stats=PARTIAL.,1-0,2-0,0.9-1.6,0.1-0.8,11-15,10-14,2-4,2-4,5-9,home 51-59% / away 41-49%,Pick wins if game state stays structured and neither side turns the match into repeated transition attacks.,An early goal or transition chain breaks the controlled script and creates too many goals.,1.1-2.2,Home slight lean,controlled low-volatility state,MEDIUM_HIGH_FORECAST_CONFIDENCE,market+projected_goals+competition_probability+pick_risk+recent_stats+schedule_strength+anomaly_cleanliness+league_coverage,2026-05-21,2026-05-20T23:52:46+00:00,PRE,FORECAST_CANDIDATE_V2,NO_DATE_COLUMN,2026-05-21-20260520T235245Z
