target_date,generated_at,overall_status,files_scanned,accepted_rows,rejected_rows,next_action,auto_apply,production_change
2026-08-19,2026-08-19T20:48:45+01:00,LOCAL_RAW_CANDIDATES_FOUND,3994,3,190,"Review accepted rows, then feed normal scoring gates.",NO,NO
